x,y,z,f_64_69,f_Freq_110,f_189_13,f_200_86,f_259_24,f_293_42,f_Freq_341,f_375_83,f_466_29,f_485_27,f_496_72,f_547_28,f_590_2,f_663_15,f_674_2,f_718_04,f_735_5,f_804_08,f_813_61,f_921_43,f_960_35,f_987_44,f_1026_2,f_1072_4,f_1121_6,f_Freq_1173,f_1202_9,f_1220_5,f_1247_3,f_1254_6,f_1375_4,f_1444_2,f_1449_6,f_1481_6,f_1501_9,f_1538_2,f_1586_2,f_1649_3,f_1668_7,f_1734_5,f_1753_3,f_1814_8,f_1834_4,f_1912_2,f_Freq_1919,f_1938_9
-168.661817114492,35.1038334589846,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-168.661817114492,49.1509313809698,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-168.661817114492,63.198029302955,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-168.661817114492,77.2451272249401,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-168.661817114492,91.2922251469253,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-168.661817114492,105.33932306891,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.004226748034,-105.367145760867,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.004226748034,-91.3200478388819,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.004226748034,-77.2729499168967,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.004226748034,-63.2258519949116,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.004226748034,-49.1787540729264,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.004226748034,-35.1316561509412,-0.700490825143896,-1.76273195726566e-08+-0.000101124494364912i,2.16136132037829e-07+0.000753151678593283i,-3.33620507313707e-08+7.03562313441942e-05i,-1.04321056518111e-07+-0.000666930266252166i,-4.74241543196645e-08+-3.01722827809912e-05i,1.72987369217422e-08+0.000179603513332893i,3.16002063969004e-08+-7.82426048320942e-05i,-3.11348612447364e-09+1.88507869100063e-05i,1.60977187783494e-07+-9.83306775856221e-05i,-2.4251355196608e-08+-5.59344756579889e-05i,2.22979168562466e-09+-1.98923503375486e-07i,6.92578149978101e-08+-8.57548953282303e-05i,-2.14525465778682e-08+0.000154863402574554i,-3.816281647639e-07+-0.000289606003579673i,-1.01741519804944e-07+0.000191271240429827i,3.60943053689724e-07+-0.000285234312016294i,-1.69148049205666e-07+6.95128104606634e-05i,-1.05802937831642e-07+-2.16804956508637e-05i,-1.28583880359968e-06+7.25070736560715e-05i,8.2096126085203e-08+-2.8539717118287e-05i,4.10727051836137e-07+-4.62935918977926e-05i,-4.28915656458382e-08+-3.46075295753711e-05i,-4.61940212389197e-06+-7.27665354799577e-05i,-9.02610737136171e-08+-3.35454349761908e-05i,-8.66842467939295e-07+0.000114015565884353i,2.96211738793906e-06+0.000170751339967406i,7.68858094248814e-06+-0.000788435847277866i,5.32882551171973e-08+-5.2808244749887e-06i,1.45091555446452e-06+-0.000131403318740395i,3.87754629618519e-07+-7.23296649109665e-05i,2.11730392606442e-08+-9.49789035791052e-06i,-1.0453657751644e-06+-7.722046971011e-05i,-5.10592930709603e-05+0.00045197390830942i,-8.1236567681276e-07+8.32041084358678e-05i,6.19191511551924e-07+3.65991451396975e-05i,-5.88280315340789e-07+-0.000140257717524947i,-1.46874411072922e-07+1.71930182100527e-05i,-4.57300257782713e-07+2.8535389072119e-05i,-7.66185928247848e-08+-1.96651656754579e-05i,-1.96980527658748e-07+-3.78609985207643e-05i,-4.51397214333766e-06+-0.000123749919493053i,-5.27827828202947e-08+1.95554040900593e-05i,-7.84269441188678e-07+-3.64405446634536e-05i,-5.43552755941472e-09+8.68934139649931e-06i,-7.57109612821686e-09+7.1150366065228e-06i,2.4843533561219e-07+-1.4447919472913e-05i
-163.004226748034,-21.0845582289561,-0.0248831389718069,-1.08267527259185e-08+-7.63101715712948e-05i,2.5135291085363e-07+0.000871625192616937i,-3.78866144684855e-08+-1.01645648444658e-05i,-6.74962517818984e-08+-0.000440534699142928i,-4.26236916039897e-08+-8.7212533403893e-06i,1.46708995907473e-08+0.00014250567478719i,1.28481354844853e-07+-0.000264515808010689i,-5.55243450895363e-09+-2.97553417334434e-06i,1.28350272913421e-07+-0.00016815256103455i,-2.57796900366971e-07+4.51369767627508e-05i,-1.53306686736474e-08+2.6405793423335e-05i,6.39358616387233e-08+-6.98347455657429e-05i,-1.49430672895445e-08+0.000138232451279779i,-2.98270654837179e-07+-0.000194168676617662i,-9.55922530198359e-08+0.0001379116432216i,5.4117711023055e-07+-0.00044009754497842i,-2.63858937366066e-07+6.71255984040571e-05i,-1.07081980462846e-08+2.36640866437574e-05i,2.80107136993028e-08+1.03257367829473e-05i,8.77011703327737e-08+-4.48957814768063e-05i,1.63685567517367e-07+-8.61161236375171e-05i,-2.33238396690391e-07+5.78765046798858e-05i,1.11706720807312e-06+1.67025188049986e-05i,-2.90472636853004e-07+-0.000121484071945314i,-8.69811762791215e-07+0.000136516076850524i,7.70799515095136e-06+0.000385966308388158i,5.78635423224552e-06+-0.000538840076624334i,2.7779455444511e-07+-1.26123888094439e-06i,1.3329169226546e-06+-0.000130912568896499i,3.5135024431863e-07+-6.78972153502975e-05i,-5.72728389429481e-09+-1.60152889369339e-05i,8.91001577025636e-07+6.73649729804417e-05i,3.01599590231115e-05+-0.000227171980581954i,-6.29439506667466e-07+2.67339409291671e-05i,1.04571462007412e-07+-1.56220961977387e-05i,-7.4515713529926e-07+-0.000175914248359158i,1.21361842317446e-07+-2.31633747521297e-05i,7.8021123210366e-06+-0.000328984220492774i,2.62148810545605e-08+-4.78279741975499e-05i,-1.46695736562095e-07+-3.75899957578533e-05i,-6.4577731284318e-06+-0.000136265285228187i,-2.71992867439356e-08+-8.87892164399127e-06i,-1.11873373243641e-06+-8.03387631814117e-05i,-1.05613772163941e-07+1.1995524387136e-06i,-1.34621754160827e-07+6.17719900355973e-07i,-1.7855365715156e-06+-3.75425764780216e-05i
-163.004226748034,-7.03746030697089,-0.0568807076991012,-3.50097379503616e-09+-4.78442800512585e-05i,2.69809786287576e-07+0.000930607360369528i,-3.87414934090475e-08+-9.39547894412091e-05i,-2.15701677201275e-08+-0.000157620979367768i,-4.0769198881526e-08+1.53337370446529e-05i,7.82836308601148e-09+7.66003809202636e-05i,1.84002224238098e-07+-0.000367865758564763i,-4.23520607321022e-09+-2.47459044961849e-05i,1.07156148517614e-07+-0.000207148885759386i,-4.04199095332357e-07+0.000122393703738126i,-2.49971358914612e-08+3.35953472851798e-05i,6.01381013900312e-08+-5.01526819215237e-05i,-3.86058128091133e-09+4.84743904625991e-05i,-1.54583957186044e-07+-7.58288240874792e-05i,-6.27050931120085e-08+4.48014045194396e-05i,2.39806655856912e-07+-0.000225276141660186i,-3.27670546692039e-07+8.43441285541392e-05i,7.60971828164084e-08+4.39734422758481e-05i,1.07578089866727e-06+-4.26434927807326e-05i,7.34107014933717e-08+-3.45921674090743e-05i,-1.46183755841308e-08+-0.000100559487430849i,-3.49246764869252e-07+0.000121132413850633i,7.13465172858027e-06+0.000113134860678672i,-2.08914683345919e-07+-6.22191833917944e-05i,-7.74104029808992e-07+0.00011747681372524i,3.93031026605696e-06+0.000211689448099796i,2.13717190332374e-06+-0.000152060652939655i,4.50107614832658e-07+3.13853636262458e-06i,9.72695157505391e-07+-8.5997080481727e-05i,2.41709398981287e-07+-4.1463613668639e-05i,8.05917034624738e-11+-4.09909176974934e-06i,1.78588270456981e-06+0.000113792607455711i,7.60383858385261e-05+-0.000668016796258623i,-3.6625438382499e-07+-1.58588809607398e-06i,-5.45280433199275e-07+-5.41510173664975e-05i,-3.45124563643715e-07+-7.64463938793513e-05i,-1.05363153811531e-07+5.42879490727514e-05i,1.37600672680621e-05+-0.000577103787226825i,1.1423004726739e-07+-5.31312960560751e-05i,2.01432305293895e-08+-5.34721478937805e-06i,-2.3096719007169e-06+-2.27274856539902e-05i,2.48012892214678e-08+-3.26462574521015e-05i,-5.43786405401521e-07+-5.94318206011702e-05i,1.78794929724015e-08+-5.28954380063585e-05i,-1.66028197458817e-07+-4.98046872868917e-05i,-4.10144296491586e-06+-0.00015426311494668i
-163.004226748034,7.00963761501428,-0.0436721415147183,4.01295892513429e-09+-1.71411638467042e-05i,2.69995024064667e-07+0.000925049852484428i,-3.58849197386768e-08+-0.000171272168717103i,2.78184759960438e-08+0.00014631956311546i,-4.06456810955403e-08+3.77465204156884e-05i,-1.45325832014093e-09+-4.69216121777749e-06i,1.84041158452542e-07+-0.000363323755292923i,-3.32171050980163e-11+-3.70131390350896e-05i,1.083995692252e-07+-0.000198755493618881i,-3.98562023920708e-07+0.000141077129245352i,-2.24397716208371e-08+2.06622471800413e-05i,6.09717406381835e-08+-3.48152542824886e-05i,6.47779924656414e-09+-7.16583762984495e-05i,4.26229052269417e-08+5.17252654020182e-05i,-4.24462583112805e-11+-6.61089938725749e-05i,-2.55505780063705e-07+0.000147419375232917i,-3.29952001158448e-07+0.00010216925994438i,8.80203826591788e-08+2.40012053646451e-05i,1.08169260269264e-06+-5.16897914679452e-05i,3.32721638666145e-08+-1.88876666927559e-06i,-2.15810055697401e-08+-9.5620236521421e-05i,-3.54348510028792e-07+0.000125571636134025i,7.12371583219287e-06+0.000119312667491857i,3.3429039449899e-08+6.1552753778444e-05i,-7.97129851792592e-07+8.90323106170047e-05i,-3.83754720027836e-06+-0.000148764131517066i,-2.03425908837627e-06+0.000246149290913447i,3.9494115576367e-07+2.85217575560422e-05i,8.16309424697493e-07+-2.9570099380265e-05i,1.93644400184681e-07+-8.67794491201979e-06i,3.29999132011699e-08+1.66687355343444e-05i,1.68770296395259e-06+7.65451605208254e-05i,7.82570660752752e-05+-0.000763095244811165i,-3.71920975246216e-07+3.67851292117595e-05i,-5.4877609484713e-07+-2.32594355141713e-05i,3.67326549801813e-07+0.000100912153382663i,-8.65746500036209e-08+5.30742077259077e-05i,1.38269631028875e-05+-0.000578471108650563i,1.37924669092314e-07+-4.83270336222306e-05i,7.0373478417362e-08+3.22617497123274e-06i,1.74618707153739e-06+4.02873824563878e-05i,3.08260288459644e-08+-1.6497371840452e-05i,4.38046100574766e-07+1.55330992410363e-05i,1.15870619125855e-07+-7.05447364635851e-05i,-7.79505229277715e-08+-7.14749644433579e-05i,-4.33689992454084e-06+-0.000226599395731412i
-163.004226748034,21.0567355369995,-0.00882558432287966,1.1310690649967e-08+1.3976830470736e-05i,2.52016231255496e-07+0.000855792896346056i,-2.97591321325406e-08+-0.00023220610535009i,7.40814498929967e-08+0.000429769015242761i,-4.22507304715989e-08+5.46856040612921e-05i,-1.13501760728244e-08+-8.56619536408353e-05i,1.29051655890449e-07+-0.000253004350648752i,5.36002302486283e-09+-3.39460695564067e-05i,1.31478269614705e-07+-0.00014584090951529i,-2.44586432342685e-07+9.41726636233076e-05i,-8.98283876991843e-09+-3.92180649272379e-06i,6.62894403287078e-08+-2.84858461703061e-05i,1.13006073500706e-08+-0.000164597231139137i,2.55344704922897e-07+0.000170016996302946i,7.76813770760065e-08+-0.000161918447712061i,-5.42376839191762e-07+0.000373827538012881i,-2.68864394020996e-07+9.86887643898644e-05i,1.35154590692761e-08+-2.17152256183287e-05i,4.51254069362367e-08+-1.39358219802778e-05i,-1.29432811060245e-08+3.49434486106175e-05i,1.45978880627811e-07+-7.72784071407575e-05i,-2.46098488305292e-07+6.52614035389194e-05i,1.12022929172682e-06+2.55751104179545e-05i,1.65204764902186e-07+0.000105706664733954i,-9.24853121841631e-07+7.56528823943762e-05i,-7.75458921870129e-06+-0.000342713737743551i,-5.77542903242833e-06+0.000595912685366593i,1.46492360224444e-07+7.45743917850897e-05i,9.95280086914173e-07+-1.75148091334594e-06i,2.47668327352611e-07+9.83540577103275e-06i,3.84521816953529e-08+2.0755834864995e-05i,7.20874732915264e-07+9.18749546135631e-06i,3.40998573599679e-05+-0.000386927142830083i,-6.36734989913017e-07+0.000100579835148467i,9.71374958885488e-08+4.63062613515157e-05i,7.39009038986642e-07+0.000191040418510746i,1.62963498927405e-07+-2.6226294857661e-05i,8.02046858426635e-06+-0.000341723845280907i,9.28548809646034e-08+-3.07301777696072e-05i,-5.38293155897341e-09+-1.27091754066199e-05i,7.04830343142982e-06+7.18327301253934e-05i,-1.27062951417384e-08+2.61813025097267e-05i,9.75809819912633e-07+7.89495407493909e-05i,7.69467905048917e-08+-2.14862240944559e-05i,2.98074016755316e-08+-2.58889380597069e-05i,-2.06136999491749e-06+-0.000119153285636061i
-163.004226748034,35.1038334589846,-0.00126827731835227,1.80429539954884e-08+4.38717175029184e-05i,2.16918956566641e-07+0.00072702354603693i,-2.10514593883721e-08+-0.000268889728484422i,1.11395196033738e-07+0.000655803013456936i,-4.68943046235314e-08+6.33061600976942e-05i,-2.01695206678721e-08+-0.000149380074610986i,3.21574492979035e-08+-6.2008448337087e-05i,9.54512327284555e-09+-1.26360229825111e-05i,1.64749594220587e-07+-6.82129794680306e-05i,-9.43836369836664e-09+3.12607138255191e-06i,9.09774976124432e-09+-2.50101624141003e-05i,7.27557723088284e-08+-3.02637049543447e-05i,8.41753700099293e-09+-0.000182859330675214i,4.36574196342147e-07+0.00026701094619208i,1.46804087452765e-07+-0.000216542508087038i,-3.32044186194438e-07+0.000230822582219135i,-1.70192119930444e-07+6.16984873941929e-05i,-9.7919719597097e-08+-5.83443740265719e-05i,-1.27692465944556e-06+4.1027816849581e-05i,-3.45253087696734e-08+5.82555697755223e-05i,3.92337915896527e-07+-4.4961961692062e-05i,-5.38262483346396e-08+-3.8096731851858e-05i,-4.58977151318422e-06+-8.19844591860751e-05i,3.49272029348982e-09+-6.07108230043282e-06i,-9.11984718462076e-07+7.38933578911847e-05i,-3.01933006999443e-06+-0.000151482750887105i,-7.74643310253897e-06+0.000796803816586839i,-7.7190948408507e-08+0.000104861209215323i,1.17756824342915e-06+-1.36437820381133e-05i,3.03374339233483e-07+4.41599153634595e-06i,-2.43286045545565e-08+-5.87438253454765e-06i,-1.10274876802814e-06+-6.54292291069174e-05i,-5.16298798496715e-05+0.000460984742503239i,-7.98765611999912e-07+0.000116458515881876i,6.16211557213907e-07+7.29899238393018e-05i,5.47442632542009e-07+0.00012719219480602i,-1.21434401572126e-07+1.10941221829834e-05i,-3.29199781894832e-07+-2.09788092422861e-06i,6.81300307074713e-09+8.34149695415524e-06i,-8.57409472626617e-08+-1.55765860165179e-05i,5.60076728961697e-06+3.62726076384066e-05i,-3.50906279535711e-08+4.72098950245375e-05i,5.85227291113805e-07+7.04408310691742e-05i,7.03787950435773e-08+2.46070282528507e-05i,6.20653209223259e-08+2.98364735912212e-05i,5.68270018496009e-07+7.78306346536153e-05i
-163.004226748034,49.1509313809698,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.004226748034,63.198029302955,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.004226748034,77.2451272249401,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.004226748034,91.2922251469253,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-163.004226748034,105.33932306891,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
