x,y,z,f_67_47,f_108_08,f_192_72,f_200_98,f_253_22,f_314_66,f_328_13,f_376_86,f_481_89,f_499_95,f_510_28,f_558_27,f_598_74,f_660_56,f_679_79,f_749_49,f_782_02,f_817_57,f_855_5,f_927_98,f_929_56,f_1004_4,f_Freq_1006,f_Freq_1094,f_1129_9,f_1208_2,f_1232_8,f_1248_5,f_1257_2,f_Freq_1353,f_1374_6,f_1397_2,f_Freq_1482,f_1536_2,f_1539_9,f_1569_8,f_1655_4,f_1666_1,f_1725_6,f_1737_4,f_Freq_1763,f_1854_2,f_1867_6,f_1923_1,f_1976_1
-104.601296841708,21.405053728178,5.20480272875032,-6.85055848641437e-14+-1.85293476316324e-07i,-6.22924434981911e-10+-2.06959706435643e-06i,-8.23745266739924e-13+-1.26106001341139e-07i,2.49104290532055e-11+1.49264942678964e-08i,2.99239675377905e-09+-1.18110950365831e-06i,3.40576800984248e-10+-6.82399826784803e-07i,-6.01997873474193e-10+1.12906431334567e-06i,4.13231735479067e-10+-7.75439056996412e-08i,-1.86274617254229e-09+1.05983126169416e-06i,9.97033683325786e-09+-1.49493821978216e-06i,2.87150291172045e-09+-5.66683255899926e-07i,-2.8767405088851e-10+1.39342755764193e-06i,1.92205700302196e-09+3.86934177229877e-08i,1.00169288782929e-10+-3.02410820712336e-07i,1.8581185969541e-09+1.19234628057911e-07i,3.30822570034248e-09+-3.67747180208655e-07i,2.49870751492951e-09+1.9050291533813e-06i,-2.51814200890746e-08+1.27888560770709e-06i,2.74976197058642e-09+2.53104442238128e-07i,1.17313876946179e-09+5.59561273710962e-08i,1.56974178674381e-09+6.16373387755516e-08i,-7.95686387717351e-08+-2.54538840454791e-06i,-2.46250050572183e-05+3.92342652697824e-05i,4.14890957336616e-09+1.57486912442961e-07i,4.63246633311755e-09+1.09190791850636e-07i,2.29303093407409e-08+-6.1168897361423e-07i,3.42426374034188e-09+-1.26337363303174e-07i,-3.62483675143232e-08+-7.57561720334648e-07i,4.47577835912335e-10+1.86129664252513e-07i,8.12918676505723e-09+-9.10930743583733e-09i,1.26378036512814e-08+2.88578343187216e-07i,1.97763296549305e-09+-2.85730450871273e-08i,2.66680812561889e-09+6.33768524523702e-08i,8.05332587727801e-10+3.89416016361829e-07i,2.26777652524383e-09+3.59362778297418e-07i,3.29105775967637e-09+-2.25551947514558e-07i,-3.93710997863488e-10+2.03981547254773e-08i,-6.45085356720662e-09+2.73313517081924e-07i,-3.27083048747262e-09+-7.89802796088057e-08i,-7.90020370246213e-09+-2.34911989348291e-07i,1.14287827039973e-09+7.72815647031374e-07i,1.47328832138353e-09+2.7360581542422e-07i,2.00655589568735e-09+3.08451118782885e-07i,-7.20783718036329e-09+-4.97984557569001e-07i,-4.09645589171284e-09+3.33086731490538e-07i
-104.601296841708,35.6749304362515,4.44853650938664,-6.23823113962917e-13+-2.03839537117323e-07i,-4.20832034101435e-10+-1.43273427444154e-06i,-3.84137089617266e-13+-6.97326886116491e-08i,-3.86431540476203e-12+-8.95527443455696e-08i,2.44323073792921e-09+-8.75705572110065e-07i,1.95703431692619e-10+-1.7444544943427e-07i,1.0468125114058e-09+-2.5503529639592e-07i,5.02287637198718e-10+-1.97397985307567e-07i,-2.04129391933711e-09+8.90672505283879e-07i,4.75164001983013e-09+-4.12021560825784e-07i,1.78407053068701e-09+-1.706774528885e-07i,-3.46940444082373e-10+1.06417800910797e-06i,1.53458329453141e-09+3.33905355401031e-08i,-3.6995810462456e-09+-6.27275225091124e-07i,4.00763584305454e-10+5.48083822733423e-07i,3.56102259763181e-09+-1.01584509039085e-07i,3.37823161521697e-09+1.66764724793597e-06i,7.13650190185535e-09+-8.27731238533062e-07i,1.70666344028407e-09+-4.91949961173943e-09i,4.89870237124147e-09+2.3205663017762e-08i,4.66899675154176e-09+1.45937331927089e-08i,-1.61280084797322e-07+-4.92055218875631e-06i,-4.6844100478711e-05+7.48392034452858e-05i,4.40242399399819e-09+1.55281144637758e-07i,4.74411786632009e-09+1.00161416393952e-07i,-3.46126039247779e-09+2.38864824493885e-07i,3.45669290814804e-09+1.6324551452831e-08i,-5.61192015860211e-08+-1.06114286250837e-06i,-3.09897585188038e-09+4.55200452632102e-07i,1.15732543359803e-08+3.22643277206291e-07i,6.7870367381107e-08+3.38215403765942e-06i,-8.56774433501729e-10+-7.69174464312204e-07i,1.45248724318537e-11+-2.84246011375007e-07i,8.60991496264469e-08+4.96181896458957e-07i,5.99498655508456e-09+-4.65080966758884e-07i,-3.89614334637169e-09+5.23750323574458e-07i,-4.71300415022905e-10+5.20636811616413e-08i,-4.42912971792691e-10+4.30557700925051e-08i,-1.0721087669165e-09+4.49981700045562e-08i,-1.6049618804882e-09+3.19736575490417e-08i,9.08764345108311e-10+2.62433203799445e-07i,9.60175594306456e-10+1.34712274195865e-07i,1.28561545186967e-09+1.49968672428042e-07i,-1.95883987411489e-08+-1.32372875636979e-07i,-9.51585264112056e-09+3.02808327234014e-07i
-104.601296841708,49.9448071443251,3.41359852115854,-1.33528802172642e-12+-2.34728822676124e-07i,-1.42314559223754e-10+-5.66943417711685e-07i,1.59576995196562e-12+-2.86384514064086e-08i,-3.57529864450863e-11+-2.66797827430716e-07i,1.07114477535713e-09+-1.35842247886344e-07i,3.12897974231774e-11+3.78288083490398e-07i,2.59040138456277e-09+-1.58261810290212e-06i,5.50570215357068e-10+-2.79198275156091e-07i,-1.97559605971434e-09+6.57788635416029e-07i,3.18245151365133e-12+5.29327067917266e-07i,7.60095484898289e-10+1.7022289311467e-07i,-3.59423445059678e-10+6.82544831395632e-07i,1.10385349998273e-09+2.48021438212615e-08i,-5.8790030491767e-09+-7.80762151119257e-07i,-5.55265865697954e-10+7.60458627838115e-07i,3.19773701940398e-09+5.04433815042959e-08i,2.9798288967729e-09+1.1328748419653e-06i,9.83397166846636e-09+-9.40057388196857e-07i,1.1715554686716e-09+-1.3304835861794e-08i,7.85720749121886e-09+1.33762281892115e-07i,7.19194095992959e-09+1.16154730151425e-07i,-5.85581462112794e-08+-2.05250392059989e-06i,-1.99694375649775e-05+3.16648892801294e-05i,3.58942641501438e-09+1.21253356302349e-07i,3.68361833314541e-09+1.36653362952072e-07i,2.76263565416394e-08+-7.33362216694358e-07i,2.68868200093118e-09+-9.93091289411203e-08i,-7.56654920418681e-09+-5.26473302810148e-08i,3.69187851774304e-09+4.03045181198156e-08i,1.02729599963543e-08+1.39655461508283e-07i,5.42704341023754e-08+2.55605825638564e-06i,-4.44739162084761e-10+-6.97909516840043e-07i,-1.12333210966499e-09+-5.42820673623871e-07i,1.24145957939409e-07+3.62150547568318e-07i,7.56145110788108e-09+-1.00505092722509e-06i,-1.03083426728141e-08+1.40954471658814e-06i,7.4555426237917e-10+1.94430948210123e-07i,4.83761321776316e-09+2.53603100229499e-08i,6.65269990427828e-09+5.1567216836195e-07i,2.06837440809819e-08+9.88513601082239e-07i,1.01445431127844e-09+-7.07155128403399e-07i,3.47542313515558e-10+-5.72288311179544e-09i,1.34881638451388e-09+4.80199554079372e-08i,-2.7691153349632e-09+-1.04643782182043e-06i,1.79331839767299e-10+-2.19974850154544e-07i
-104.601296841708,64.2146838523986,2.24442485437454,-2.13829222633472e-12+-2.77983693808993e-07i,1.94760902945389e-10+4.67135325488244e-07i,5.49212106256844e-12+-1.83776683461037e-08i,-6.9412052350105e-11+-5.38634186438471e-07i,-1.39087058008392e-09+1.17984018622913e-06i,-1.18180302837463e-10+8.49883457511958e-07i,3.46072783800725e-09+-2.38596656806312e-06i,5.0652808797418e-10+-2.52237984164013e-07i,-1.38290803424366e-09+3.87948316463767e-07i,-1.46682072344423e-09+7.27696385114027e-07i,3.70720031567722e-10+2.43264165627298e-07i,-2.49959684589538e-10+3.43415993179158e-07i,8.1142335329961e-10+1.34215289433036e-08i,-4.3100176950252e-09+-5.72949938707901e-07i,-2.97453025707577e-10+5.42128219073816e-07i,2.20024223445842e-09+1.21088354223041e-08i,1.32438557032613e-09+4.15476750985225e-07i,-1.72744929119962e-08+9.27856516598568e-07i,1.29370510091865e-09+2.01952876644215e-07i,8.32055637878978e-09+3.03429242124221e-07i,7.62490637499559e-09+2.86498003938857e-07i,1.50614966699356e-07+3.88361548560544e-06i,3.56458537915872e-05+-5.75880037847972e-05i,2.18213987098025e-09+7.60710723298392e-08i,2.07058282951678e-09+1.68391603719208e-07i,7.71311692651374e-08+-2.31239945376427e-06i,1.56988040414869e-09+-3.01385772446554e-07i,5.81177850831781e-08+1.23261114141932e-06i,1.37443901320194e-08+-5.75515164556381e-07i,5.95676389784597e-09+-2.47656276665329e-07i,3.6716415269559e-09+-2.75449397234446e-07i,1.59772109273507e-09+-1.03949664149259e-07i,7.45871031967295e-10+-8.85423461829007e-08i,5.33669357816378e-08+-5.27830380706295e-07i,2.73188835562115e-09+-1.06800502478355e-06i,-1.1613084904809e-08+1.5459030983169e-06i,8.83440494151105e-10+1.04088395485677e-07i,1.02158754341089e-09+9.79003662538287e-08i,4.91348105793833e-09+2.75370731800267e-07i,1.25290022850585e-08+5.13505128047264e-07i,7.83910324715545e-10+-4.53911822580088e-07i,4.00182573227287e-10+-2.90061234708001e-07i,1.87364753421801e-09+-3.24346237770357e-07i,-3.85087007763873e-08+1.32512131539752e-06i,6.38840627281043e-09+2.09120802606538e-07i
-104.601296841708,78.4845605604721,1.14890462329209,-2.98949550059581e-12+-3.30481612480454e-07i,5.72176997320996e-10+1.6145981038171e-06i,1.10487263903247e-11+-3.39719820951692e-08i,-1.07061781163255e-10+-9.05316127120884e-07i,-4.86933095877775e-09+3.03750407799167e-06i,-2.369888139014e-10+1.19554070052421e-06i,3.48579395072398e-09+-2.50995533471038e-06i,3.59945195192768e-10+-8.82350495599877e-08i,-1.05478601848545e-10+1.02761956808733e-07i,2.09315925244781e-09+-1.77451493134243e-07i,9.99418259248971e-10+-7.81950964876934e-08i,3.07741490298058e-11+1.19515851712785e-07i,8.19038306209442e-10+2.26787211955315e-09i,1.59774743047065e-09+3.60381020087768e-08i,1.33920644858536e-09+-1.0973995864785e-07i,1.12093965298306e-09+-1.43845506311601e-07i,-2.70761309634813e-10+-1.67334096919653e-07i,-3.99464230067687e-08+2.45776736472667e-06i,1.4843918822383e-09+3.15928398297206e-07i,5.77528341678587e-09+2.8591183130388e-07i,5.37940367864896e-09+2.76146475420104e-07i,1.85404943798359e-07+4.94107936933609e-06i,4.56723448020052e-05+-7.36093673285742e-05i,1.42795410903817e-09+4.30923195311921e-08i,1.16917319796938e-09+1.1491952899458e-07i,5.80396200971657e-08+-1.74168066654474e-06i,1.0014652983453e-09+-2.11094060681117e-07i,4.69570506500709e-08+9.91589591402305e-07i,1.1604958034461e-08+-4.5711378356353e-07i,3.29989522252899e-09+-2.2063516474262e-07i,-1.07717715649976e-08+-8.94042429017062e-07i,1.7797815191364e-09+1.80916131225885e-07i,3.64237684283554e-09+8.45510438800962e-07i,-6.66760119220995e-09+-1.04759778370499e-06i,-1.57222621578129e-09+-9.05746157754626e-07i,-7.67732644779675e-09+8.18102436805487e-07i,-3.00415373447472e-10+-1.39256081101101e-07i,-2.79115322420096e-09+-5.1311508759279e-08i,-3.59144691384383e-09+-3.8581760066455e-07i,-1.49911926806789e-08+-7.9159417178742e-07i,1.93262381563486e-10+4.71463904618491e-07i,6.25939871391874e-10+-4.22771659624576e-07i,1.76211685601216e-09+-5.52515228944023e-07i,-7.15627729637929e-08+3.54991476694777e-06i,3.35174926149414e-09+7.56035983873831e-07i
-104.601296841708,92.7544372685456,0.285585639695208,-3.86577328594053e-12+-3.88121312545156e-07i,9.72762095982614e-10+2.82712505946595e-06i,1.76137707610608e-11+-6.34288065343666e-08i,-1.48326906002022e-10+-1.33336020007984e-06i,-8.95449058538674e-09+5.22085769239639e-06i,-3.22701325674649e-10+1.41916027667708e-06i,2.8183065433431e-09+-2.06634439817808e-06i,1.39643248527967e-10+1.82494546090831e-07i,1.68234710927503e-09+-1.75202364242708e-07i,9.80716031795517e-09+-1.97938130008583e-06i,2.48067180424138e-09+-7.17791943557961e-07i,4.3838004242044e-10+2.41951839287066e-08i,1.10127238970835e-09+-5.1201086586139e-09i,1.00155206531589e-08+8.66950488084673e-07i,3.73039645365027e-09+-9.61424923717127e-07i,4.69720143190467e-10+-2.87612203246608e-07i,-6.70074844132036e-10+-3.75974599955798e-07i,-2.99670280375714e-08+1.76946862467034e-06i,1.1650094872335e-09+1.02855182560777e-07i,1.16112291776132e-09+-2.59133322023954e-08i,1.17971922052803e-09+-2.7380390352079e-08i,-8.16700530563587e-08+-2.50359088891751e-06i,-2.37316301955587e-05+3.79056500535957e-05i,1.71237722035085e-09+2.63305465810601e-08i,1.34282024903849e-09+-2.6172387461798e-08i,-4.09855424663241e-08+1.36124824667887e-06i,1.12340009102837e-09+2.06584920530413e-07i,-4.46630231741493e-08+-8.05464035134984e-07i,-4.59942456139482e-09+4.4450646770787e-07i,3.27684654547519e-09+2.21203291993931e-07i,1.8872382737937e-08+1.04931751965257e-06i,-1.5078652044087e-10+-3.92404283225224e-08i,3.69760855617389e-09+1.09363742029823e-06i,3.8109997310135e-08+-1.9118904648803e-07i,1.23299259248226e-09+-5.94726041447008e-07i,-2.30912090251627e-09+1.06750988862254e-07i,-3.42907362818082e-10+-8.88910678849501e-08i,1.83630061190513e-09+-1.85997667848918e-07i,-1.11614633773326e-09+-1.2522433321386e-07i,-3.83846158825128e-09+-2.13565125821225e-07i,-1.63914236407487e-13+4.65369737697682e-08i,8.86731827511139e-11+-9.95372170641784e-08i,9.07341054318873e-10+-1.03758536414576e-07i,-7.19520380659557e-09+1.47318501701102e-07i,3.35970731574448e-09+-5.63080684356558e-08i
-104.601296841708,107.024313976619,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-98.9469115431727,-107.023836644484,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-98.9469115431727,-92.7539599364102,0.422750573661945,-3.84059589495573e-12+-3.92237571171836e-07i,1.04561802541572e-09+3.06359208504149e-06i,1.66962160632409e-11+-2.58621454323666e-08i,-1.60820081731746e-10+-1.32199783673106e-06i,-8.09220339915043e-09+4.7471617675472e-06i,-2.29740413516083e-10+1.10598895147177e-06i,1.91751244694531e-09+-1.29891464432318e-06i,9.93845833321006e-11+2.32884069665431e-07i,1.6149144456164e-09+-1.19175630356859e-07i,1.03645216564247e-08+-2.08002832847572e-06i,2.53841354245657e-09+-7.30071419486594e-07i,4.14130897077053e-10+9.18970106365348e-08i,1.11960597194254e-09+3.75494468208064e-09i,8.747951425102e-09+7.46095756864364e-07i,3.28069943349416e-09+-7.90826796267574e-07i,9.12431485046609e-10+-1.71406598226286e-07i,7.62444215061268e-11+-2.37625077489302e-07i,-1.23694206684165e-08+6.00253612277901e-07i,7.38995031440983e-10+-2.16461654754863e-08i,2.05379722123893e-09+-6.41626445562298e-08i,1.90653652485709e-09+-6.94821795150631e-08i,-1.22324012525205e-07+-3.66926078507757e-06i,-3.45418005182974e-05+5.52423272482681e-05i,1.64977130800524e-09+1.04200639138199e-08i,1.66266692207606e-09+-3.01746995433799e-08i,-3.33702147916752e-08+1.13272615888966e-06i,9.91285414308797e-10+1.79498515761717e-07i,-3.05137637929598e-08+-5.10391336905504e-07i,-2.47729232024064e-09+3.11423237579568e-07i,2.58912335692262e-09+8.52871159770017e-08i,3.68153257025904e-09+1.46239843137648e-07i,6.90144725531255e-10+1.2654425341213e-07i,3.24878947659222e-09+8.52594137481868e-07i,-3.22551148495017e-08+-7.41209871225185e-07i,-1.71148057521474e-09+-3.51111860831372e-07i,-2.44170728999752e-09+2.70747111836336e-07i,2.37793326726434e-10+-6.1357638706737e-09i,-8.66124969371939e-10+5.01784905687665e-08i,1.94174162802574e-09+1.04480655147809e-07i,7.13598043805221e-09+2.77237656932965e-07i,9.22918692873733e-11+-2.13655942532743e-07i,-3.35316227658781e-11+-6.66612159453821e-08i,-6.61590002662769e-10+-7.75881315828751e-08i,-2.80594420236942e-09+-9.02691810143865e-08i,3.73006347823384e-09+-7.48145184264502e-08i
-98.9469115431727,-78.4840832283367,1.33518271499536,-2.99926896691744e-12+-3.3417087224661e-07i,6.45142533813497e-10+1.85245186589638e-06i,1.06866508076433e-11+1.35081736804192e-08i,-1.21982313530091e-10+-8.98293771507346e-07i,-4.02859995117209e-09+2.57733368291602e-06i,-1.58367307615285e-10+9.332664722356e-07i,2.78197623057921e-09+-1.90658590637888e-06i,3.40263922753576e-10+-5.82212216918818e-08i,-1.73189543522826e-10+1.53026547120062e-07i,2.57154245216916e-09+-2.61468048771187e-07i,1.05985093149175e-09+-9.05345716006445e-08i,1.62946011880916e-11+1.80295085785296e-07i,8.34033531205948e-10+-3.73639208120533e-09i,1.08704210035382e-09+-1.4045381675096e-08i,1.16985282254197e-09+-3.88299396929307e-08i,1.21804459657181e-09+-1.15672488871225e-07i,-1.72784950420342e-11+-1.46405469716516e-07i,-3.37171556718229e-08+2.0448955780192e-06i,1.33825371247794e-09+2.65877249269752e-07i,6.78279338634901e-09+2.80970075276089e-07i,6.24367499855422e-09+2.68292882679044e-07i,1.69768968099485e-07+4.4678851743701e-06i,4.12518693613076e-05+-6.65436795549798e-05i,1.50050194949664e-09+3.72416789297424e-08i,2.14512836567473e-09+7.43598713117871e-08i,5.63288098686319e-08+-1.67820441058868e-06i,8.7719463524498e-10+-1.74248706044645e-07i,5.2420636404796e-08+1.14657415188133e-06i,1.01679302775673e-08+-4.81985377880465e-07i,2.81299914348025e-09+-2.41472782664214e-07i,-1.93783669518464e-08+-1.37489785889505e-06i,2.25526394427149e-09+2.99949863200688e-07i,4.55274403548569e-09+1.03499923696524e-06i,1.67784404782601e-08+-7.39496777416548e-07i,1.01767300692655e-09+-9.3045320235805e-07i,-7.02698815913478e-09+7.71504902019674e-07i,-1.03307350367667e-10+-1.18422059112125e-07i,2.27189060535344e-09+-2.38299144450925e-07i,-3.23130344478536e-09+-3.52237277064303e-07i,-1.05345012630817e-08+-6.19419457578778e-07i,1.34035717095761e-10+4.70898219918869e-07i,4.93793687647593e-10+-3.77775056075533e-07i,-1.36178105972629e-09+-5.42868766431007e-07i,-6.29939300304158e-08+3.09125084566129e-06i,2.8891764406684e-09+6.49461620345738e-07i
-98.9469115431727,-64.2142065202632,2.5463820760316,-2.18715723712591e-12+-2.81106205355011e-07i,2.69153784735286e-10+7.10922946994851e-07i,5.51908244291708e-12+4.07774626339235e-08i,-8.85704968590443e-11+-5.42492287162544e-07i,-6.07658229021502e-10+7.5399395117169e-07i,-6.20409360692363e-11+6.67449754554297e-07i,3.03255490566472e-09+-2.0122867646891e-06i,5.07022778996394e-10+-2.43201529070427e-07i,-1.43408963309104e-09+4.34975158119789e-07i,-8.82370097207967e-10+6.22805366482345e-07i,4.96163590097434e-10+2.10503396273977e-07i,-2.45507459557704e-10+3.96808452409638e-07i,8.55505126914112e-10+2.99517127736694e-10i,-3.79963433614039e-09+-5.24811693948595e-07i,-9.86843212394113e-11+4.92668573944685e-07i,2.0973549717717e-09+-2.21567835608109e-08i,1.1455042369958e-09+2.99165954950298e-07i,-2.11552067799933e-08+1.17616475534782e-06i,1.36174060627689e-09+2.13848254347037e-07i,9.39948861875301e-09+3.18450564620897e-07i,8.5831760050886e-09+2.99299025137599e-07i,1.50495721102102e-07+3.82535764165394e-06i,3.50552197820939e-05+-5.66928492334722e-05i,2.45353462735111e-09+7.5750817084193e-08i,3.05399940918282e-09+1.11094316880065e-07i,6.57440754471707e-08+-1.96092944980986e-06i,1.55642148163304e-09+-1.80544313689984e-07i,5.1522378439372e-08+1.15529365629088e-06i,1.23766244002558e-08+-4.83220793709472e-07i,5.88984106082018e-09+-1.65284358626333e-07i,3.12500406468596e-09+-2.80632107389086e-07i,1.77453097648843e-09+-4.19338511510566e-08i,1.86244958917022e-09+1.76829668216529e-07i,-3.40290383996952e-08+-1.18678950415618e-06i,-9.52844552628326e-10+-7.81204234381276e-07i,-9.85931832778637e-09+1.35448230382898e-06i,8.13084719518715e-10+9.35984563059534e-08i,-1.83284272704731e-10+1.41129424334911e-07i,4.34279594426187e-09+2.72246703901284e-07i,1.66799760370938e-08+6.74126540903049e-07i,6.78017438019637e-10+-3.19957195582169e-07i,3.69652962686197e-10+-1.7225294830644e-07i,-1.68568001301155e-10+-2.1166489930786e-07i,-1.82022098603154e-08+2.63298554456551e-07i,5.70689945136285e-09+-3.35202056657429e-08i
-98.9469115431727,-49.9443298121896,3.82210902154841,-1.42300051324491e-12+-2.37348847303302e-07i,-6.74016172401727e-11+-3.20469639280136e-07i,1.82989953720642e-12+3.9123310888577e-08i,-5.90739655785913e-11+-2.84804119006626e-07i,1.74863717740913e-09+-5.00645551194067e-07i,6.05455331104745e-11+2.91038462117034e-07i,2.46964844661715e-09+-1.46523864368153e-06i,5.68836002423799e-10+-2.89564361517483e-07i,-2.01038866322908e-09+6.97323718517101e-07i,5.66035183395775e-10+4.31702799663218e-07i,9.34246552859645e-10+1.25413846357766e-07i,-3.37979731320339e-10+7.08843169121577e-07i,1.17367166147729e-09+1.13783865201352e-08i,-4.7371070709279e-09+-6.698524445175e-07i,-1.36553931682531e-10+6.43669445720005e-07i,3.11174054760038e-09+9.91591824348421e-09i,2.61875603359763e-09+8.92478126628753e-07i,1.28627538841508e-09+-4.0339664614501e-07i,1.32455897299652e-09+2.47222718156601e-08i,8.63632815137054e-09+1.48436543881441e-07i,7.90738225051493e-09+1.29983960675008e-07i,-3.83639704680851e-08+-1.56424321390421e-06i,-1.53725040588963e-05+2.42057529515718e-05i,3.764352488914e-09+8.7619034698982e-08i,3.84210589692878e-09+8.59009446272033e-08i,1.03919365864386e-08+-2.11175329823328e-07i,2.66041333485444e-09+7.00952594804181e-08i,-1.61479383313156e-08+-1.62930788032258e-07i,4.16104058988142e-09+1.50323415877854e-07i,1.0200300413038e-08+2.78079832725489e-07i,5.73625191473406e-08+2.74286457623759e-06i,-3.33422273242086e-10+-6.76889514113112e-07i,-9.01023883967933e-10+-5.85942485862733e-07i,-8.20497304732033e-08+-1.19367675676339e-06i,-3.03903483975881e-09+-2.46637449242378e-07i,-7.56846873822033e-09+1.19311717977391e-06i,6.71910582448334e-10+1.99586396031591e-07i,-4.36978213558454e-09+4.34468810910586e-07i,5.91486370492715e-09+5.2939817434733e-07i,2.24872140359832e-08+1.08988474069889e-06i,9.40475581045091e-10+-4.50045449222606e-07i,5.23217649128548e-10+1.78956869349247e-07i,1.88676908848594e-09+2.75124225661102e-07i,2.10075277211765e-08+-2.16774094838636e-06i,1.43876466417752e-11+-4.09435060533707e-07i
-98.9469115431727,-35.6744531041161,4.94773448752578,-7.55142746485825e-13+-2.0570127662069e-07i,-3.47255174600418e-10+-1.18913464152326e-06i,-3.1486690276211e-13+5.08387620006662e-09i,-3.13632722960873e-11+-1.19847198738033e-07i,3.05501134546275e-09+-1.20131206595556e-06i,1.98846109454477e-10+-1.69076714976708e-07i,1.23358309805757e-09+-3.93695067141978e-07i,5.36816665867197e-10+-2.28608795740208e-07i,-2.11458950017815e-09+9.36581850173071e-07i,5.14158177201909e-09+-4.64468307081924e-07i,1.96462838235604e-09+-2.08998873077338e-07i,-3.25600431089162e-10+1.07021547742067e-06i,1.61804618408215e-09+2.38265799581952e-08i,-2.67221219649273e-09+-5.27129840168262e-07i,7.8245404890682e-10+4.53921768201949e-07i,3.66896050644483e-09+-9.94911223018479e-08i,3.18517793605928e-09+1.37673072948429e-06i,2.03181811707901e-09+-5.43812240461077e-07i,1.78978105923878e-09+1.96471825122312e-09i,5.28514548630894e-09+1.24435307826304e-08i,5.03664498594693e-09+3.96707282806211e-09i,-1.33655753887348e-07+-4.25301700858293e-06i,-4.04211130466481e-05+6.44184085110594e-05i,4.28422884778606e-09+6.30068782228961e-08i,3.90443324761027e-09+5.62724688871791e-08i,-2.91650920768596e-08+1.04466820068262e-06i,3.24824632636102e-09+2.17986438777895e-07i,-5.81369224048906e-08+-9.95626326340992e-07i,-2.08965071837203e-09+5.29742155528046e-07i,1.12138568890597e-08+5.16343681150857e-07i,7.19988432219558e-08+3.61203547428516e-06i,-7.13205307497939e-10+-7.7848076235382e-07i,-3.91753313929327e-10+-5.88919747429012e-07i,-3.39970655085326e-08+-1.28925876102068e-07i,-1.28999114346772e-10+1.89573451278095e-07i,-2.33350272581671e-09+5.59639765956277e-07i,-1.17549297226927e-10+1.37569715465735e-07i,-1.51809003466532e-09+1.98875995181688e-07i,-9.33497369222005e-10+1.13199860106594e-07i,-4.01877944381623e-09+1.10319625265946e-08i,9.72447658326175e-10+5.097308681538e-07i,1.18335650594507e-09+3.21945181258032e-07i,2.75673667522434e-09+3.9639291943724e-07i,1.41391605303521e-09+-9.99236527013707e-07i,-7.66328466208047e-09+2.17282849916864e-07i
