x,y,z,f_69_19,f_115,f_202_98,f_209_59,f_283_74,f_315_71,f_356_95,f_389_31,f_489_57,f_508_46,f_516_68,f_566_83,f_617_02,f_685_53,f_690_48,f_754_55,f_769_56,f_832_57,f_849_84,f_952_34,f_966_71,f_999_72,f_1062_3,f_1109_6,f_1154_1,f_1159_2,f_1241_3,f_1253_3,f_1297_5,f_1301_8,f_1416_1,f_1425_3,f_1524_1,f_1528_5,f_1563_9,f_1577_4,f_1587_2,f_1684_5,f_1714_9,f_1737_9,f_1791_1,f_1884_4,f_1912_7,f_1940_9,f_1965_9,f_1995_9
-95.24451782563,33.8658777729677,5.41910571316871,-5.01722134599508e-13+-2.0793936739957e-07i,-3.57705922864883e-10+-1.078314631903e-06i,-9.99960570427511e-12+-1.0591076168334e-07i,4.62625497582892e-12+-3.83596224517949e-08i,5.65794559653631e-09+-1.43736142293422e-06i,6.93126642689444e-10+-3.28717375307609e-07i,2.10324704725152e-09+-5.19483703947765e-07i,7.83286165293821e-10+-2.58917570956723e-07i,2.50347606870962e-09+-8.14643981655247e-07i,-4.30767062027137e-09+9.25855324220709e-07i,-2.37797215270434e-10+2.54799604139468e-07i,2.01973331388028e-09+4.10872529458102e-07i,1.80360333474181e-09+-8.35912132123118e-08i,1.4856327003019e-09+3.06421150302324e-07i,2.3495702800662e-09+1.68924563829274e-07i,3.4834648712622e-09+-6.46246928487355e-07i,2.54599972729598e-10+1.26459501004793e-06i,8.58420754755443e-09+1.84380937699028e-07i,-7.41063302569661e-09+-9.13401402103917e-08i,2.83970392359743e-09+1.48955394406827e-07i,3.15289930277583e-09+2.01311642470879e-08i,4.28677485442271e-09+5.72461467022108e-08i,-1.01020306578094e-08+-9.61326879902348e-07i,5.26028839761904e-09+-1.56349346471395e-08i,-3.82921724968596e-08+6.64992019214665e-07i,-4.51435238481582e-08+-9.23859838235338e-07i,-4.56583709078106e-06+2.2891989803821e-05i,5.01885004802798e-09+8.14902623760836e-07i,1.03859498239496e-09+6.16371987264721e-07i,5.13893295326153e-09+3.9670835449249e-07i,2.85965944862753e-08+1.70000691204012e-06i,1.6861070258807e-07+-7.98976741583792e-06i,1.10377499730956e-09+3.45038233137871e-07i,1.47318795580517e-09+1.41880530673257e-07i,-1.72540220119698e-09+-7.69770460856585e-07i,-2.19186656441355e-08+-1.4804419693374e-06i,-2.20324289076701e-08+1.99152518208228e-06i,1.89631332230057e-09+3.68374039953696e-07i,-1.36016952919749e-09+2.99369442365752e-07i,-9.94120765176588e-10+3.17000129950426e-07i,-6.06149100008074e-10+3.95262911092292e-07i,2.304187811598e-08+2.11978591214234e-06i,7.45564913340727e-08+-4.66128857622087e-06i,-9.90377528539258e-10+-1.0434201784581e-06i,-5.41841895012796e-10+-5.63059343126753e-07i,-2.96312362150484e-09+-4.10737784622107e-07i
-95.24451782563,47.3990667568539,4.17562066998807,-1.12649701465192e-12+-2.37260162735639e-07i,-7.1944506491809e-12+-1.09841368358854e-07i,-5.1097323400792e-11+-2.65309528597469e-07i,4.23931348948323e-12+-8.56240083468523e-08i,4.07811923208141e-09+-9.431251737984e-07i,5.49488331114051e-10+-1.82611429531017e-07i,3.29324801621983e-09+-1.17454378133402e-06i,8.09646279243073e-10+-3.06588455888727e-07i,1.78222793485106e-09+-9.46039998036291e-07i,-5.96677621605983e-09+1.37737993158567e-06i,-6.46704724544866e-10+4.79157311811984e-07i,9.87152743801941e-10+1.87555731373157e-07i,1.26738073794097e-09+-1.00125785635294e-07i,3.94670622265313e-10+5.71420108914637e-07i,1.70434619543133e-09+3.73788613023925e-07i,3.48912804714154e-09+-2.55004114221836e-07i,3.73770004461289e-10+6.34830373760696e-07i,6.48187805250864e-09+5.86178119418277e-08i,-7.51870957552659e-09+2.19750358801013e-08i,3.04609870857481e-09+4.96060665156728e-07i,3.15235053585971e-09+1.74494476340719e-07i,4.17308887815845e-09+1.95151330825859e-07i,1.9038046692069e-09+-2.25811969470094e-07i,4.53074271459071e-09+8.09858633249175e-08i,-2.04108734461502e-08+2.40285189341011e-07i,-3.23369250186619e-09+1.80035441206876e-07i,6.01968623912164e-07+-1.97894672995948e-06i,7.29526413484481e-09+4.46270219917764e-08i,-7.64327553358175e-10+5.15446165789426e-07i,4.73072942651937e-09+2.33120142363333e-07i,2.19905961833232e-08+1.27590698443841e-06i,1.27550314160865e-07+-6.07404203513807e-06i,3.20955072051946e-09+-1.39992936885406e-07i,2.47308594426474e-09+-1.6288345731214e-07i,-1.58366476264721e-09+-7.28934820436003e-07i,7.85751742723653e-10+1.13828820498498e-06i,-1.86395144228978e-08+2.97844616790049e-07i,1.17132312030819e-09+1.87601132459558e-07i,-1.08348805902955e-09+1.46759321015477e-07i,-8.5396753807453e-10+1.49766875235868e-07i,3.9990640881056e-10+3.0277551581537e-07i,1.69368608565013e-08+1.33912171691625e-06i,4.6132510508082e-08+-3.2731215493698e-06i,-1.73071694776108e-09+-7.8903327489881e-07i,-2.03198768650666e-09+-3.77756963677932e-07i,-3.84181870814323e-09+-5.02689125610708e-07i
-95.24451782563,60.9322557407401,2.81388025203368,-1.83521050727653e-12+-2.7598673624326e-07i,4.0809694427648e-10+1.02767602495075e-06i,-9.90414401020906e-11+-4.86521051859532e-07i,6.55296851434344e-12+-1.72073394323715e-07i,1.14689428081933e-09+-3.8850580289866e-08i,3.28556949540725e-10+1.60339900746325e-08i,3.48586684709348e-09+-1.35068281284791e-06i,7.01363684978993e-10+-2.51505634389438e-07i,1.29477930773674e-09+-7.72085221507851e-07i,-5.05776606149287e-09+1.21321225825314e-06i,-5.35976118435403e-10+4.47044200410917e-07i,4.87641768065162e-10+7.43668582602238e-08i,9.08700158091383e-10+-9.16178583664972e-08i,-1.04090770025311e-10+6.12279980988442e-07i,1.22202863259361e-09+4.15274350623991e-07i,3.00188359681221e-09+-4.51237003489441e-08i,3.62869429992139e-10+2.39257219859579e-07i,3.12217444469427e-09+-1.65371201460768e-07i,-1.25740188244495e-08+5.24764921436904e-07i,2.95162201400498e-09+7.09980817043962e-07i,2.9154808403524e-09+2.9506154083321e-07i,3.90901021362133e-09+3.53691395960177e-07i,2.53065862579278e-08+1.11606192817904e-06i,3.21203825538424e-09+1.70595752549927e-07i,7.57626438584218e-09+-4.8549607299598e-07i,3.56691261443843e-08+1.05139590626105e-06i,8.30815911556388e-06+-3.91046464842261e-05i,1.04221265310175e-08+-1.18171826424669e-06i,8.4585204831456e-10+1.82850180739576e-07i,4.09502386046827e-09+-1.16951738053651e-08i,1.32572755468299e-09+-1.23386513849582e-07i,-1.12354716972409e-08+3.59467374846973e-07i,4.9254730018724e-09+-2.45361423543738e-07i,3.61920970979739e-09+-1.65108081606707e-07i,7.88902154636846e-10+-2.65598270793918e-07i,4.06032844656303e-08+5.05737483531275e-06i,3.92230522910077e-09+-1.00818815602695e-06i,9.0972372318344e-11+-8.44954831927386e-08i,-7.86758854387775e-10+-9.93051372320932e-08i,-7.2704013116553e-10+-1.06571079358295e-07i,-6.85728732796977e-10+-1.20655194152197e-07i,3.8737973124568e-09+-1.72589116674464e-07i,-2.17066424220565e-08+2.50899251574323e-07i,-4.31383030858596e-09+6.99815315967435e-08i,-8.0918714379636e-09+1.35942315869516e-07i,-3.76515076048815e-09+-7.01676517590985e-08i
-95.24451782563,74.4654447246263,1.48974767502925,-2.57579118799729e-12+-3.23628854413885e-07i,8.72141119991071e-10+2.28669342321543e-06i,-1.53898602513599e-10+-7.87388212548565e-07i,1.28764329812448e-11+-3.12960442046364e-07i,-3.96472332722107e-09+1.54191736426949e-06i,-2.5364870836472e-11+3.27579725748268e-07i,2.584174414623e-09+-1.00231752991742e-06i,4.16646799249605e-10+-4.69657886299252e-08i,1.10842779682719e-09+-2.18663574804991e-08i,8.46355709785795e-10+-9.42862288461276e-08i,6.95603624688621e-10+-5.78102140981586e-08i,8.43161446439779e-10+1.01421058808492e-07i,9.83959560487937e-10+-2.72529056276394e-08i,8.04301703110288e-10+1.74918285063555e-07i,1.22629811482312e-09+1.15997281595085e-07i,2.41762241496437e-09+1.87514627975602e-08i,2.87786435239316e-10+-4.01354870687071e-08i,1.80871618737617e-09+-1.89538936930147e-07i,-1.0827030265359e-08+4.90979407866414e-07i,2.22160728531532e-09+5.52502161517216e-07i,2.18392930230577e-09+2.32515103520104e-07i,2.88255373556385e-09+2.60368521301272e-07i,2.21142612510427e-08+1.015541055254e-06i,2.05495385173391e-09+1.35727758954155e-07i,9.03384797111308e-09+-4.0046039677434e-07i,4.12765827177797e-08+1.20720240928952e-06i,9.03281680674511e-06+-4.2795535138792e-05i,9.18665729862021e-09+-1.36251864166845e-06i,1.70377820643816e-09+-9.8397743691113e-09i,2.95345157915818e-09+-1.12885132744656e-07i,-1.23497195524925e-08+-1.01520862173174e-06i,-1.01656118813476e-07+4.57889612685948e-06i,4.5161828550292e-09+-1.14018601189866e-07i,3.42738263411777e-09+-3.6253322915094e-08i,2.46051612852245e-09+1.07024237458657e-07i,4.99516784037905e-08+5.47007141631002e-06i,1.82648140585277e-08+-9.11786825854644e-07i,-5.26339476359883e-10+-2.10708048023479e-07i,-3.98922647309692e-10+-2.16329596451193e-07i,-4.37268160338377e-10+-2.28031462601011e-07i,-1.84534426453675e-09+-4.34943792526082e-07i,-6.88191586399318e-09+-1.30753312180179e-06i,-7.63642369530558e-08+3.21807476038412e-06i,-6.92618738577608e-09+8.41218355787275e-07i,-1.07755003847685e-08+5.06711580890366e-07i,-1.99118456381339e-09+5.38923242604722e-07i
-95.24451782563,87.9986337085124,0.435383500007506,-3.33418668001915e-12+-3.75198909210104e-07i,1.36313074532187e-09+3.61466625574251e-06i,-2.16265262747589e-10+-1.14067230695311e-06i,2.081200216477e-11+-4.83554182435305e-07i,-1.02609425284421e-08+3.49440564776254e-06i,-4.53446587377645e-10+7.0747610351766e-07i,1.11557615660248e-09+-3.78686303122469e-07i,3.32258083357945e-11+2.47920875510825e-07i,1.21809346391952e-09+1.14053641000871e-06i,1.04674486137207e-08+-2.25377102321118e-06i,2.79041897397323e-09+-9.2133710271875e-07i,1.94639226441474e-09+2.53094080002034e-07i,1.47773687934009e-09+8.14311755017105e-08i,2.93098428909263e-09+-6.42544314688899e-07i,1.72593801620957e-09+-4.54832416863754e-07i,2.05249017881624e-09+-4.85196976226689e-09i,2.22474832109493e-10+-2.61942588470692e-07i,3.96391009513312e-09+1.01767522629725e-07i,2.62103249232381e-09+-4.68991341537448e-07i,1.11044935229745e-09+1.45398159546998e-07i,1.13262075663931e-09+7.85369406736807e-09i,1.18309760894436e-09+-1.16111848269602e-07i,-2.63830377771972e-08+-1.51083216897261e-06i,1.8067902631228e-09+-1.21708144871726e-08i,-3.18520032360677e-08+9.99039792631545e-07i,1.98396360101798e-08+1.06545958358779e-06i,-2.82778822888228e-07+1.74007262361593e-06i,2.51167785762233e-09+3.85048796522742e-08i,-5.13959661065199e-09+4.17629016640899e-07i,1.41895779915271e-09+9.31554724607771e-08i,-8.55621358747573e-09+-6.4395402040483e-07i,-7.44371695604834e-08+3.41951875907516e-06i,2.83252009673441e-09+-3.63906447435724e-08i,2.25539936235966e-09+5.02489512402762e-09i,1.24287432090123e-09+-1.54917341303234e-08i,2.01434593190833e-08+2.25425007919483e-06i,9.06696945781203e-10+-5.323692561991e-07i,9.1555140033306e-10+1.81603913892661e-08i,-9.89866751125816e-11+-5.67576232793624e-09i,1.15769968185244e-10+4.97139849624377e-09i,6.46889459261742e-10+1.21267121360757e-08i,-1.00354392258185e-09+-3.5524877767572e-07i,-2.40749248744864e-08+9.10910042798094e-07i,-2.30889411598064e-09+2.80570833686042e-07i,-5.87133745375595e-09+2.46052145627779e-07i,-1.55980545226953e-09+1.72438654488259e-07i
-95.24451782563,101.531822692399,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-89.5874585767156,-101.466012065894,NaN,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi,NaN+NaNi
-89.5874585767156,-87.9328230820078,0.451440931829411,-3.81371534834825e-12+-3.80437367159968e-07i,1.44629157599719e-09+3.85117970200399e-06i,-2.14566235714812e-10+-1.11286342580875e-06i,1.60855325210392e-11+-4.62355903511681e-07i,-8.95324064149099e-09+3.07582743174228e-06i,-3.19830407959311e-10+5.6336411259996e-07i,-4.31579752398605e-10+4.5635207719904e-07i,-4.52078910535202e-11+3.05855040730597e-07i,1.36495434316009e-09+1.15236007781413e-06i,1.03901824293999e-08+-2.24576303426304e-06i,2.82297967391974e-09+-9.25603861187469e-07i,1.93737388855217e-09+2.55866703058199e-07i,1.42917366205047e-09+6.77971801731073e-08i,2.43499763088275e-09+-4.41637128373848e-07i,1.565757416169e-09+-2.92812757117903e-07i,2.17671727275472e-09+9.04219141564292e-08i,3.37173132815086e-10+-2.46538435059883e-07i,6.72540274030425e-09+3.46534775173808e-07i,1.6919132776112e-08+-1.53750978652917e-06i,1.03682053278739e-09+1.51433810166085e-07i,1.02868090511956e-09+-8.62945373019832e-09i,1.00822654877115e-09+-1.62198579194394e-07i,-3.06531805523936e-08+-1.73050324536268e-06i,1.99195920716452e-09+2.61698041117204e-09i,-1.58908010919449e-08+3.37649614461678e-07i,-3.02161180764302e-08+-7.25656288820921e-07i,1.11236337879645e-06+-4.99613315309351e-06i,3.15747890174418e-09+-1.7757935745796e-07i,1.20940365447728e-08+-5.36569001353576e-07i,2.22480362316261e-09+-1.06389638924759e-07i,-1.35178303116349e-08+-1.03288599400261e-06i,-1.07419151684331e-07+4.88796704567832e-06i,2.66890443078491e-09+-7.5593228722472e-08i,2.14673925227556e-09+-5.8223164793803e-08i,-2.73954030409952e-10+-3.41594419253504e-07i,-1.8295272133305e-09+3.40894170052815e-07i,-7.40444624785107e-09+3.09582968055705e-07i,1.81062910341896e-09+1.32731257903925e-07i,4.19895976963154e-11+8.67053592723302e-08i,2.44808204665246e-10+8.06790676940167e-08i,1.41567852400947e-09+1.63463296582456e-07i,2.08273269932273e-09+-3.26050339689682e-08i,-1.23884898338251e-08+3.26088014536654e-07i,-2.02248507220623e-09+1.38476296417022e-07i,-3.95396711978217e-09+1.25232088948215e-07i,-1.08946542818193e-09+1.42331630216891e-07i
-89.5874585767156,-74.3996340981217,1.56025168003386,-3.0324390617928e-12+-3.28224072321772e-07i,9.53834332763646e-10+2.52028360878509e-06i,-1.58659309167246e-10+-7.75312952660798e-07i,9.64810566230468e-12+-2.9305482009679e-07i,-2.71531386586947e-09+1.14396222304156e-06i,9.14532684871189e-11+2.03402890626057e-07i,1.40418607754904e-09+-3.62907994564127e-07i,3.81153399762961e-10+-1.62977099795012e-09i,1.20060216663431e-09+-2.13135818848796e-08i,8.01090252988538e-10+-8.13314458500069e-08i,6.97043659481497e-10+-4.86612510821359e-08i,7.96793144979428e-10+9.00740045351101e-08i,1.00157163124199e-09+-2.93696828323682e-08i,6.02491646579523e-10+2.68754096643082e-07i,1.15858040012111e-09+1.9658053895475e-07i,2.86798567017901e-09+1.26104064817859e-07i,3.70548836259136e-10+-1.27659178920422e-07i,3.47977700886214e-09+-1.74119865726544e-08i,-5.71183084601423e-09+1.0178677674825e-07i,2.31605557971177e-09+5.72040262298259e-07i,2.20439034059817e-09+2.37946489689627e-07i,2.91328647727623e-09+2.48334947080354e-07i,2.30047183373142e-08+1.05365461396431e-06i,2.29476800306177e-09+1.4596977943881e-07i,3.18120206928518e-08+-1.38990973902847e-06i,-4.52166395625556e-08+-1.81151234865214e-06i,8.51562123981098e-06+-4.02930756173057e-05i,9.46234106292772e-09+-1.40935605682996e-06i,3.43969887434679e-09+-7.47803196336947e-08i,3.04766542191109e-09+-1.16084198177752e-07i,-1.71378250329451e-08+-1.33356372816965e-06i,-1.4242711950879e-07+6.50053941309751e-06i,4.6623027429632e-09+7.09942046317355e-08i,3.93835010174307e-09+1.30309239112059e-07i,4.4223566552723e-09+4.15797225173245e-07i,5.95589195050237e-08+5.50811829278711e-06i,2.44976751043882e-09+-3.59365538081948e-06i,-7.96080875898828e-10+-2.27848418617069e-07i,-1.58006071157982e-10+-2.03203960198404e-07i,-4.4315286955317e-10+-2.36252319343661e-07i,-2.00423128877791e-09+-4.21229197079939e-07i,-3.24368731534085e-09+-9.64337971965929e-07i,-6.37595517821856e-08+2.59505899106877e-06i,-6.66383809532713e-09+6.50550726754587e-07i,-7.39789099324746e-09+3.06638200158721e-07i,-1.11291375152981e-09+4.69215786734751e-07i
-89.5874585767156,-60.8664451142355,2.98499348633491,-2.26520398695397e-12+-2.80429663228943e-07i,4.90399268469535e-10+1.26299848952289e-06i,-1.10543364016762e-10+-4.97249885971543e-07i,4.93072992768778e-12+-1.58769531800058e-07i,2.0736563142228e-09+-3.31920332663199e-07i,4.10303709375706e-10+-6.8717135093157e-08i,2.69315526852813e-09+-9.19322791320656e-07i,6.92122272748719e-10+-2.12139710987981e-07i,1.34658174697485e-09+-7.22940218696583e-07i,-4.55243143058477e-09+1.11616599672173e-06i,-4.3019706738347e-10+4.19895051692004e-07i,4.80013998694467e-10+5.74330050572923e-08i,1.01991643512278e-09+-7.9425038250839e-08i,1.64050659012015e-10+5.41811308932095e-07i,1.2973715780473e-09+3.78570950515472e-07i,3.530364821376e-09+5.74658664149771e-08i,4.15606188471382e-10+2.51571860056069e-08i,2.96268033372626e-09+-1.90263411850059e-07i,-1.54252507653297e-08+7.14483125625488e-07i,3.13219159569079e-09+6.98928643357114e-07i,3.0345654752546e-09+2.95668623313967e-07i,4.03109457769328e-09+3.22395242696925e-07i,2.61445954331581e-08+1.12636994704249e-06i,3.33293883334897e-09+1.35879611781634e-07i,1.71202069003199e-08+-9.92653757295943e-07i,-3.95463755713013e-08+-1.45459887030124e-06i,5.59703128657579e-06+-2.60643340122749e-05i,9.59755281796242e-09+-9.14930708728753e-07i,4.00337219305009e-09+9.47153340501102e-08i,4.19748176956184e-09+3.00616650179397e-08i,-3.62856159473069e-10+-2.12790917601131e-07i,-2.91910127465376e-08+1.23029707898079e-06i,4.32915037940617e-09+1.3889173206621e-07i,3.6601813869426e-09+1.51857151746031e-07i,4.15798645639813e-09+3.15791027036879e-07i,5.08437937790331e-08+4.62395180748364e-06i,5.32581827431953e-09+-2.3010627637972e-06i,-4.16785937635799e-10+-9.97111606089527e-08i,-5.21968261078339e-10+-7.88938191205894e-08i,-4.57617212456326e-10+-6.18335461972174e-08i,-1.0482627651337e-09+-1.20583122480335e-07i,8.11242411950535e-09+3.41435667376137e-07i,1.24091231866543e-09+-8.32073602552976e-07i,-3.35700856033743e-09+-2.34860170103133e-07i,-3.0210475448008e-09+-1.4031619995726e-07i,-2.47647830268336e-09+-1.67121611120731e-07i
-89.5874585767156,-47.3332561303493,4.50728069720352,-1.52583979069369e-12+-2.39826373852829e-07i,6.98530084963977e-11+1.14047250193243e-07i,-6.93611051901816e-11+-2.87628354632432e-07i,2.66652604943823e-12+-6.8993529105094e-08i,5.12900404348832e-09+-1.26975597695539e-06i,6.24046947992156e-10+-2.51244415649273e-07i,3.09172354711658e-09+-1.04723107370163e-06i,8.5148044402126e-10+-3.03497381692125e-07i,1.81424685217741e-09+-9.50410381540509e-07i,-5.77356162356136e-09+1.3578780211599e-06i,-6.23600244766088e-10+4.8812076683726e-07i,9.4310837502641e-10+1.60178447702177e-07i,1.39355514696981e-09+-8.84367440486726e-08i,7.98670619473736e-10+4.62690347847228e-07i,1.82597927161222e-09+3.13078874608904e-07i,3.98803143989768e-09+-1.3437636035761e-07i,4.30666289198109e-10+3.0911080576271e-07i,4.67609041301031e-09+-1.74732223165482e-07i,-1.47052157183088e-08+5.20357399942512e-07i,3.39764706145743e-09+5.31264936486724e-07i,3.45872739477202e-09+1.98402614187276e-07i,4.46343985307519e-09+1.59602324251317e-07i,5.04034293607192e-09+-1.14543526074382e-07i,4.29866366334979e-09+4.36694616511849e-09i,-3.55118192742989e-08+7.6895132702326e-07i,-9.9943992037598e-09+1.3085057480795e-07i,-1.5958047104932e-06+8.60787338901591e-06i,6.76331452100518e-09+2.65180543418412e-07i,6.6890553105044e-09+2.27099019987114e-07i,5.1013579329355e-09+2.596806790416e-07i,2.34104155925609e-08+1.36226192736166e-06i,1.3567616360204e-07+-6.47182753350769e-06i,1.99413760878543e-09+2.16745811705065e-07i,1.88891334973135e-09+9.40927557980399e-08i,2.30032919081765e-10+-4.10114666594049e-07i,-4.36939908987664e-09+-2.99906753572475e-07i,-1.02238782087908e-08+1.03906090568038e-06i,1.21868144448245e-09+2.46247451447733e-07i,-9.6642927547702e-10+2.04133926051955e-07i,-4.41378008184842e-10+2.58477231016201e-07i,2.54903645919127e-10+3.51832048634888e-07i,2.07916710519709e-08+1.90810315782869e-06i,7.27634341663868e-08+-4.49040034103106e-06i,-3.69805753641722e-10+-1.0966994436008e-06i,2.90323422550001e-09+-6.30496816478975e-07i,-2.41822812009663e-09+-5.5285975239889e-07i
-89.5874585767156,-33.8000671464631,5.81640250065036,-8.60702815041814e-13+-2.10327666964275e-07i,-2.80718406830063e-10+-8.54720128316489e-07i,-3.18903233483397e-11+-1.43336176905735e-07i,3.4768344060712e-12+-2.73138911276795e-08i,6.40594482486422e-09+-1.6649088769921e-06i,7.3690315876899e-10+-3.60965314447983e-07i,2.29262358100834e-09+-5.98224656370299e-07i,8.40272447048157e-10+-2.69949080119573e-07i,2.50006422581062e-09+-8.06718725765317e-07i,-3.95692062075738e-09+8.82283636761332e-07i,-1.8612106352092e-10+2.60285796229902e-07i,1.94441960466302e-09+3.70582439119105e-07i,1.92003081327561e-09+-7.08734468934945e-08i,1.94112908850223e-09+1.82310222493606e-07i,2.4750236896242e-09+1.03142251923836e-07i,3.93769956419466e-09+-4.79793239617373e-07i,3.36936848578853e-10+8.34101773673216e-07i,6.47240151956225e-09+-1.14286962977123e-07i,-1.287778694618e-08+2.70903898727883e-07i,3.14256401169174e-09+1.48202308352228e-07i,3.49290727200361e-09+3.18736327435749e-08i,4.4934627615822e-09+-4.73031315347003e-08i,-5.89430465478457e-09+-8.16288422364173e-07i,4.34193474265324e-09+-1.64903512196324e-07i,-8.4715456108405e-08+2.51758040147372e-06i,2.70990477342066e-08+1.91324591983992e-06i,-5.6295184277497e-06+2.80218414104135e-05i,4.97104791239256e-09+8.58593549675254e-07i,5.39888215111511e-09+5.07315261087653e-07i,5.23562705700487e-09+4.65115277481845e-07i,2.89711840726587e-08+1.67611877167751e-06i,1.69334129841826e-07+-8.08882237062878e-06i,6.09575932494899e-11+5.73974193962163e-07i,9.68435750138247e-10+2.82111737227071e-07i,-1.49647183377841e-09+-7.57012848649895e-07i,-3.14786566073495e-08+-2.78926022683657e-06i,-2.9820334213742e-08+1.8416034842037e-06i,2.56854434139986e-09+4.40044735458748e-07i,-1.13425790875379e-09+3.37971702865002e-07i,-5.8853628936992e-10+3.68463847371044e-07i,-1.12957487823234e-10+4.53393701827295e-07i,2.30981009644231e-08+2.2390865145661e-06i,7.96724704153756e-08+-4.72995383756622e-06i,-1.84749224760084e-10+-1.04221002643967e-06i,1.98361996637859e-09+-5.98797152141144e-07i,-1.6515452107942e-09+-3.08917310219845e-07i
