x,y,z,f_65_08,f_105_94,f_189_79,f_198_4,f_270_7,f_293_51,f_334_24,f_363_7,f_452_86,f_472_73,f_477_61,f_530_77,f_573_61,f_646_62,f_670_04,f_680_38,f_713_89,f_773_66,f_793_9,f_923_48,f_932_34,f_936_5,f_990_08,f_1016_7,f_1063_9,f_1120_1,f_1144_5,f_1201_7,f_1240_6,f_1250_5,f_1310_8,f_1361_9,f_1392_8,f_Freq_1424,f_1454_7,f_1504_4,f_1512_4,f_1584_8,f_Freq_1650,f_1660_3,f_1674_4,f_1722_3,f_1790_4,f_1837_3,f_1868_1,f_1879_7,f_1919_1,f_1974_3,f_Freq_1980
51.0561125861963,35.7565164777264,31.2,4.24678878956094e-06+-5.37977566731161e-10i,2.89354390599481e-06+-4.41899345380651e-10i,-9.71676226351746e-06+-2.17409319630349e-08i,-3.49354008094644e-06+-1.90455474244669e-08i,9.17655674801092e-05+-1.07075860265307e-06i,2.26777634107459e-05+-5.11931548471707e-07i,6.16531601611831e-05+-1.08675461641241e-06i,1.85254131675395e-05+-7.46204398164024e-07i,-4.19934581486992e-05+-1.02227576780304e-06i,6.90345008193326e-05+-2.41441739742782e-06i,4.66467495848436e-05+-2.19105661689579e-06i,2.13634925249153e-05+-2.61064559246735e-06i,1.94558142691523e-05+-3.39894301219307e-06i,2.86403168087382e-05+-2.20329335744942e-06i,2.66298632694889e-05+-4.56711795269606e-06i,2.89153211951193e-05+-5.11647640966775e-06i,-4.51708712590853e-05+-5.89638442092647e-06i,-2.10840971308948e-05+-1.3062794679442e-05i,0.000125056129975722+1.00981928185282e-05i,-6.82426033463927e-05+-2.31229752139063e-06i,-1.6910046556535e-05+-8.4229267946351e-06i,-9.87041389546094e-06+-9.44611038098994e-06i,-0.000194096120033317+-4.69151057029951e-05i,1.94742582610144e-05+-1.3099979135366e-05i,5.45585163339497e-05+-7.34895503198716e-06i,3.20723985843874e-05+-1.66057128910084e-05i,3.76593628105392e-05+-1.94129916713063e-05i,-7.98505884899641e-06+-7.5253965026146e-06i,-4.45493205822408e-05+-6.29799445761982e-07i,-2.61257462666222e-05+-6.79514958849337e-06i,9.19880179973804e-07+-1.46237708956444e-05i,-1.37896061939129e-06+-3.72433816858588e-05i,1.71356322489305e-05+-1.3054052405938e-05i,9.4703275827957e-05+-3.14949591860623e-05i,-9.50959629767518e-05+-9.61733048667645e-06i,-1.15836922337497e-06+-1.44991640460851e-05i,3.20494515152178e-06+-1.39015939800115e-05i,-1.79927956247157e-05+-7.03506560532695e-06i,-6.79365822072479e-06+-1.57703307870425e-05i,-8.01901638410532e-06+-1.63408121743286e-05i,-4.2872370525028e-05+-1.56767973852646e-05i,2.15609186001937e-05+-1.59535759359277e-05i,3.34360530586737e-05+-1.77325575882344e-05i,0.000150047694048468+-2.84709539491159e-05i,-0.000163138172610831+-5.50186660492477e-06i,-9.47601756526123e-05+-1.06888717234188e-05i,-4.81961849009541e-05+-6.94707773551616e-06i,8.36912593366012e-05+-0.000171835106118473i,-2.74922631719436e-05+-2.04462404939493e-05i
51.0561125861963,50.0591336703765,31.2,3.61129539413274e-06+-4.82763707458646e-10i,-8.02975945001455e-07+-3.16460563760992e-10i,-9.9395209444829e-06+-1.99291248813747e-08i,-2.90495069253316e-06+-1.71271122567636e-08i,6.76353356545457e-05+-9.93743169513551e-07i,1.7064030222398e-05+-4.57491537546972e-07i,4.49673916866815e-05+-9.81493104591126e-07i,1.4246827730573e-05+-6.63383959157159e-07i,-3.46741821129428e-05+-9.01812147997664e-07i,4.94211000392434e-05+-2.18699192479068e-06i,3.33782175658375e-05+-1.96074222953348e-06i,1.62705362189722e-05+-2.29070122004946e-06i,1.53450047855112e-05+-2.98570290931209e-06i,2.35608168309749e-05+-1.95557680670801e-06i,2.37174291178981e-05+-3.9912521081144e-06i,2.69367993731054e-05+-4.45973877157717e-06i,-6.00651913901112e-05+-5.34292268897381e-06i,-1.56082267144087e-05+-1.13874010274944e-05i,8.3017589075056e-05+8.48821436422976e-06i,-4.62958963087979e-05+-1.91930420374096e-06i,-1.1037534985862e-05+-7.25176863606519e-06i,-6.15951311437939e-06+-8.13090530585814e-06i,-0.000102274922236463+-4.18653652731848e-05i,1.34258789871184e-05+-1.12566482274915e-05i,2.3228264225935e-05+-6.2065328581695e-06i,1.78234569688992e-05+-1.40641195207765e-05i,2.14150272888783e-05+-1.64430324301463e-05i,6.89636992596621e-07+-5.70288372024113e-06i,-4.06469646314459e-05+-7.1340981971236e-07i,-2.48959924956068e-05+-5.76768817001862e-06i,-3.81896754279475e-06+-1.21214362212122e-05i,-1.09024293293646e-05+-3.12033454246616e-05i,6.33967309544534e-06+-1.04420313687016e-05i,4.4801742320949e-05+-2.52194951667914e-05i,-5.51447329321778e-05+-7.84283526651376e-06i,-4.95603990066352e-06+-1.1499789969757e-05i,-2.63442183132644e-06+-1.10780362142679e-05i,9.41237481294537e-06+-5.5226011315877e-06i,-8.85617121379814e-06+-1.23081784149197e-05i,-1.21555800751653e-05+-1.2826716283493e-05i,-3.7135772612873e-05+-1.16114342372486e-05i,1.1387833258361e-05+-1.2321544285834e-05i,1.62104223281046e-05+-1.37272011583586e-05i,8.36866865475696e-05+-2.34996678685986e-05i,-9.88176012783072e-05+-1.12477502981423e-06i,-5.81021813431826e-05+-6.64026640724598e-06i,-3.51748567819729e-05+-2.80539270042614e-06i,0.000295536593360822+-9.45335001264316e-05i,-5.92464476949718e-06+-1.61822551058945e-05i
51.0561125861963,64.3617508630265,31.2,2.81241439140733e-06+-4.24037176958327e-10i,-2.57411272798384e-06+-1.19121268130065e-09i,-8.65701699172847e-06+-1.8569978840775e-08i,-2.15411538543465e-06+-1.51284078509898e-08i,4.54539018005943e-05+-8.90014028669163e-07i,1.1741509840016e-05+-3.94580776995337e-07i,3.00337522736904e-05+-8.56981044474841e-07i,1.00448830437988e-05+-5.6913637600444e-07i,-2.50977780758064e-05+-7.53897702919049e-07i,3.15603235068516e-05+-1.91373910009024e-06i,2.14156430153606e-05+-1.6941001443612e-06i,1.12000061878276e-05+-1.931586363876e-06i,1.08310886845842e-05+-2.52052382061104e-06i,1.62830727947794e-05+-1.67921386271969e-06i,1.72410576767634e-05+-3.34509107106012e-06i,1.99359163672488e-05+-3.72109684084741e-06i,-4.82080339688682e-05+-4.67804543753901e-06i,-9.16464488913359e-06+-9.51399508638892e-06i,4.87341534764426e-05+6.78214958744759e-06i,-2.41540405311543e-05+-1.49493624513122e-06i,-5.0822625082574e-06+-5.96291697364632e-06i,-2.42881211698923e-06+-6.68229406282926e-06i,-5.87799047029822e-05+-3.40197411755785e-05i,8.31907954414476e-06+-9.23884108604101e-06i,1.01902331166895e-05+-4.94525896681735e-06i,9.2983662592313e-06+-1.13146188800071e-05i,1.13377562192716e-05+-1.32276247677025e-05i,3.69039953703902e-07+-3.83036550398133e-06i,-2.89814025072401e-05+-8.35306255841753e-07i,-1.8755764379148e-05+-4.67976472080238e-06i,-5.7712898031593e-06+-9.47012289102078e-06i,-1.53844757061353e-05+-2.48637306126556e-05i,-1.67288489960841e-06+-7.68817947808047e-06i,1.60065106202207e-06+-1.86288698051843e-05i,-2.22077851935795e-05+-5.94106721371356e-06i,-5.33667133490658e-06+-8.39069487038824e-06i,-3.92392228154601e-06+-8.1248891220996e-06i,1.27565745007503e-05+-4.38021234842032e-06i,-9.6018734326754e-06+-8.74164293376797e-06i,-1.43679998195822e-05+-9.13168370823264e-06i,-3.15926235930533e-05+-7.58491621212295e-06i,5.10530650287482e-06+-8.59685920452624e-06i,5.52293084525615e-06+-9.61339863167417e-06i,3.94380044855867e-05+-1.83400597659601e-05i,-5.44148331094393e-05+2.69840717893038e-06i,-3.29081855951117e-05+-2.94997370246417e-06i,-2.45489488580481e-05+1.15495058625221e-06i,0.000585750866962386+1.04105370343907e-05i,2.10619102388323e-05+-1.20498752209795e-05i
51.0561125861963,78.6643680556766,31.2,2.05588467089915e-06+-3.72997478074749e-10i,-2.58760694185075e-06+-3.08160501928629e-09i,-6.41002237954877e-06+-1.81669133392113e-08i,-1.42412938106858e-06+-1.36176165365484e-08i,2.98077742886243e-05+-7.84770294921997e-07i,7.89411099077096e-06+-3.37661757813672e-07i,1.94388213472646e-05+-7.42774000877545e-07i,6.836919141702e-06+-4.84941719984734e-07i,-1.61484507285073e-05+-6.1550625161682e-07i,1.95392186404557e-05+-1.65616079676554e-06i,1.3412523168027e-05+-1.44891990873914e-06i,7.48785688862005e-06+-1.61754456124183e-06i,7.34073670861017e-06+-2.1055294784075e-06i,1.00409218670921e-05+-1.44169267041693e-06i,1.09977546728542e-05+-2.77508839854229e-06i,1.26820024027903e-05+-3.0698244235521e-06i,-2.82605516903066e-05+-4.02615190503616e-06i,-4.02226468694967e-06+-7.83042991959586e-06i,2.68471377166415e-05+5.34038304963515e-06i,-1.09506633367209e-05+-1.18525305339207e-06i,-1.72595138161671e-06+-4.80820943217508e-06i,-4.61890751891236e-07+-5.38320299434042e-06i,-4.09616439625746e-05+-2.64281347248349e-05i,4.93676626030335e-06+-7.42286442865821e-06i,6.15492836517504e-06+-3.73609606871995e-06i,4.91344261244818e-06+-8.82245076189126e-06i,6.00019192068391e-06+-1.03055944699734e-05i,-3.11796598007067e-06+-2.28280563578465e-06i,-1.57615281740898e-05+-1.01632887274505e-06i,-1.12250906210536e-05+-3.75116854334269e-06i,-5.06172625418402e-06+-7.13990634563713e-06i,-1.34018903255402e-05+-1.93981293896115e-05i,-4.05784871959708e-06+-5.26105037381276e-06i,-1.29108962518114e-05+-1.30322631253018e-05i,-6.697618389645e-06+-4.16687373724897e-06i,-4.81733695531939e-06+-5.61718328143788e-06i,-3.80754480464844e-06+-5.49275226047034e-06i,7.2435160300729e-06+-3.71052484572515e-06i,-7.70559017928561e-06+-5.66820351350324e-06i,-1.17106897635557e-05+-5.88662807343879e-06i,-2.02226535647899e-05+-4.34145807159312e-06i,4.32582707489825e-07+-5.33246882176413e-06i,2.97755359896536e-07+-6.01097144494412e-06i,1.86046635186139e-05+-1.35446898030815e-05i,-3.21235500356344e-05+5.10220914191416e-06i,-1.91964982629843e-05+-3.18804179602271e-07i,-1.82974998196962e-05+4.08850404628808e-06i,0.000590713418426095+2.33078613923771e-05i,2.55667583488002e-05+-8.57163414203964e-06i
51.0561125861963,92.9669852483267,31.2,1.43287954365436e-06+-3.4185874416648e-10i,-1.95103916239139e-06+-5.61960247174916e-09i,-4.12594509143691e-06+-1.86664629910321e-08i,-8.41980487595018e-07+-1.27461450493926e-08i,1.97860139028348e-05+-6.91584729829465e-07i,5.38104558810655e-06+-2.91201719908583e-07i,1.23438963002428e-05+-6.49049493130737e-07i,4.5999079679487e-06+-4.16801645781262e-07i,-9.43510669400838e-06+-5.009351501425e-07i,1.22073336310426e-05+-1.43885621082139e-06i,8.5228627261033e-06+-1.24472453067894e-06i,5.02293749858795e-06+-1.3665316083193e-06i,4.95477633834029e-06+-1.76570887531912e-06i,6.16932446909678e-06+-1.25021975255565e-06i,6.81859756371134e-06+-2.31058962644441e-06i,7.74017141510797e-06+-2.54040437913503e-06i,-1.42271959447164e-05+-3.44048254627468e-06i,-1.06086623331785e-06+-6.41489485397677e-06i,1.41499762887299e-05+4.19948849966021e-06i,-5.69829733688372e-06+-9.54076391367123e-07i,-7.42322365345563e-07+-3.81592128227781e-06i,-1.06582432328907e-07+-4.26987923825946e-06i,-2.75266069565531e-05+-2.01578590821462e-05i,2.55009751932089e-06+-5.86148568109189e-06i,3.35037370957497e-06+-2.64219545362945e-06i,1.98583444945231e-06+-6.65936008968694e-06i,2.43802764284316e-06+-7.7663847117204e-06i,-4.50868810259192e-06+-1.01506215311562e-06i,-7.0682795463755e-06+-1.17038312592572e-06i,-5.99548016429199e-06+-2.93426382853318e-06i,-4.03105074825691e-06+-5.12583508455597e-06i,-1.07417961987468e-05+-1.4668026372589e-05i,-3.96437795632875e-06+-3.19684660637329e-06i,-1.2836017444985e-05+-8.40706117533859e-06i,-2.42986663096776e-06+-2.54446582359427e-06i,-4.28319575930776e-06+-3.22979545168583e-06i,-3.64676701010112e-06+-3.22830818053914e-06i,2.43880914794231e-06+-3.16259692918634e-06i,-6.22447611741868e-06+-3.04606680259741e-06i,-9.0747352286554e-06+-3.04344850346091e-06i,-1.29703261343249e-05+-1.58215578808617e-06i,-1.79464793854243e-06+-2.64601728556343e-06i,-1.86554830072456e-06+-3.01290802591863e-06i,8.29149047591792e-06+-9.2181382202322e-06i,-1.9435559380932e-05+6.39340968547033e-06i,-1.14527204016274e-05+1.44836482456641e-06i,-1.27630389826306e-05+5.99200252871569e-06i,0.000438853690234339+-1.87912522441559e-05i,1.87500460613099e-05+-6.1605628711262e-06i
51.0561125861963,107.269602440977,31.2,1.01172438874801e-06+-3.19877133785671e-10i,-1.32090085972464e-06+-8.49741496544349e-09i,-2.50227791031788e-06+-1.98453651576351e-08i,-4.70880236024648e-07+-1.25199190657424e-08i,1.39390026943991e-05+-6.24388307243835e-07i,3.88258166309755e-06+-2.59253058376528e-07i,8.19211255908041e-06+-5.84504873404729e-07i,3.23156158247914e-06+-3.70119929583107e-07i,-5.40357718007692e-06+-4.2154890228551e-07i,8.26200476380605e-06+-1.28437754916951e-06i,5.86855173667445e-06+-1.1003498371532e-06i,3.58186644803906e-06+-1.19255457744402e-06i,3.54426614365767e-06+-1.52678691704071e-06i,4.00172930218363e-06+-1.11767883508187e-06i,4.47033711724789e-06+-1.98582125592322e-06i,4.98971235156057e-06+-2.17226889007887e-06i,-7.24127345524999e-06+-2.96095708591035e-06i,1.44474917319746e-07+-5.3838815455238e-06i,7.69628566778222e-06+3.43382468275783e-06i,-4.26512963889144e-06+-7.57934546318155e-07i,-8.2326476321967e-07+-3.05581518956297e-06i,-4.15957140129183e-07+-3.42358594342279e-06i,-1.85922925135429e-05+-1.5762588077382e-05i,1.09094430858846e-06+-4.67309953688407e-06i,9.24620089547675e-07+-1.73346898300596e-06i,9.83963689599137e-08+-4.99202671610248e-06i,2.09791839239235e-07+-5.81060677109253e-06i,-4.66990603069847e-06+-8.16413513262431e-08i,-2.82090904864522e-06+-1.28501013421404e-06i,-3.36146983842851e-06+-2.29752469095129e-06i,-3.42141374823275e-06+-3.58800882324434e-06i,-9.17945594460176e-06+-1.10798836745634e-05i,-3.42286801430156e-06+-1.65487441789909e-06i,-9.89049405253101e-06+-5.14167885037211e-06i,-1.97107224204787e-06+-1.17661041955683e-06i,-3.81247045137788e-06+-1.39893024173395e-06i,-3.4777336273524e-06+-1.49301016555757e-06i,1.16305977063005e-07+-2.69372676063478e-06i,-5.44503882557831e-06+-1.07961663670465e-06i,-7.61063700982956e-06+-8.70137089210228e-07i,-1.02135594842144e-05+4.68915079950444e-07i,-2.0640560739896e-06+-7.2895386808803e-07i,-2.1973283936804e-06+-8.90729466677496e-07i,3.65343094906413e-06+-5.99197541282115e-06i,-1.20784404209839e-05+6.94473318945054e-06i,-7.18976547428874e-06+2.49493211444549e-06i,-8.16100955447256e-06+6.89649550071795e-06i,0.000302463633096959+-5.42167702172284e-05i,1.26569965306484e-05+-4.6245753348682e-06i
56.7108169348398,-107.269655448774,31.2,1.01680324751752e-06+-2.41035573701227e-10i,-1.23517059043601e-06+-7.35280019980703e-09i,-2.67976489753793e-06+-2.03195772157876e-08i,-4.75725496789583e-07+-1.21712167033442e-08i,1.28325259611927e-05+-6.29284439897257e-07i,3.70550177662107e-06+-2.61137949447639e-07i,8.32494350780774e-06+-5.79076106990923e-07i,3.17204420422497e-06+-3.7136976896041e-07i,-5.56436451913282e-06+-3.98845796694379e-07i,7.93046885696044e-06+-1.24591903602844e-06i,6.00200868461973e-06+-1.113499240343e-06i,3.62204705034637e-06+-1.19264882358835e-06i,3.61437529358301e-06+-1.53082555365486e-06i,2.85427891895423e-06+-1.01082007070068e-06i,4.02738141373525e-06+-1.93265605623693e-06i,4.58197321508122e-06+-2.11779223371679e-06i,-7.01334522225209e-06+-3.10813284476553e-06i,3.40796462166085e-07+-5.48564427647859e-06i,7.33296250468089e-06+3.62203476307319e-06i,-4.16907741946183e-06+-4.61346927009971e-07i,-9.5812095933231e-07+-2.92210167558583e-06i,-5.62809225341327e-07+-3.30359496535104e-06i,-2.20766961389539e-05+-1.54681183889142e-05i,1.36706953075669e-06+-4.58714764375126e-06i,1.85568956516213e-07+-1.75656603180033e-06i,-1.84459054466471e-08+-4.93665183930595e-06i,2.07641023146163e-07+-5.75715099550576e-06i,-6.30275509932755e-06+3.78677851705758e-07i,-2.09417302348688e-06+-1.22292884108879e-06i,-2.12773165095209e-06+-1.88814863847842e-06i,-3.59659493124763e-06+-3.30133777035749e-06i,-9.22109512121591e-06+-1.03827414268939e-05i,-3.47760399804766e-06+-1.75973569021341e-06i,-1.04044194079166e-05+-5.358223554609e-06i,-8.38678306620476e-07+-1.10930751894573e-06i,-3.95121525368389e-06+-1.15030757167131e-06i,-3.63116760133656e-06+-1.20384611977506e-06i,3.94894897894365e-07+-1.47182352481629e-06i,-5.57607253386619e-06+-6.52864805650258e-07i,-5.29496835038631e-06+-6.50687070711026e-07i,-1.25448728254171e-05+-1.44275019556471e-06i,-1.63114876367222e-06+-1.9759875015081e-07i,-1.77239958548888e-06+-5.64755851388643e-07i,4.45528219753518e-06+-6.34323179809291e-06i,-1.15350207852774e-05+9.16750419134952e-06i,-6.84805814967443e-06+2.9425495952095e-06i,-8.15382443879525e-06+7.36765247788716e-06i,0.000319121760234803+-4.75504582591234e-05i,1.37955309178173e-05+-4.35330488956473e-06i
56.7108169348398,-92.9670382561243,31.2,1.47175488341269e-06+-2.44869097483374e-10i,-1.89729049262187e-06+-4.24874207213967e-09i,-4.56072337542944e-06+-1.87771343530274e-08i,-8.65002368602665e-07+-1.22809607116524e-08i,1.80402301444498e-05+-7.04569372864954e-07i,5.11234707941135e-06+-2.95245600824188e-07i,1.2753691820518e-05+-6.48541172677177e-07i,4.5462788873432e-06+-4.20740035303186e-07i,-9.93783279675248e-06+-4.79901273394349e-07i,1.18984906718743e-05+-1.41429521416108e-06i,8.85697312160201e-06+-1.26781031826788e-06i,5.17538169620059e-06+-1.37452961482851e-06i,5.17449084504227e-06+-1.78280710031531e-06i,4.04443311630341e-06+-1.13556885498037e-06i,6.08285295717822e-06+-2.26316020688429e-06i,7.09839313655878e-06+-2.49294012217177e-06i,-1.42614233527566e-05+-3.62296107731303e-06i,-8.89466516724305e-07+-6.55857292831795e-06i,1.36578041910661e-05+4.44445690007852e-06i,-5.1257583860039e-06+-5.61150035799423e-07i,-8.64734623013137e-07+-3.66759324876429e-06i,-2.78120354156874e-07+-4.14267766951344e-06i,-3.56728582972989e-05+-1.97916443642577e-05i,3.17334426920466e-06+-5.78683995029603e-06i,2.00787181208338e-06+-2.6910016420903e-06i,1.92519140997055e-06+-6.63930710821992e-06i,2.67194934192222e-06+-7.76952107470239e-06i,-8.09938929796682e-06+-4.09383928534358e-07i,-6.08633693984017e-06+-1.03080897560915e-06i,-4.00679670051482e-06+-2.39473961845399e-06i,-4.48110607406006e-06+-4.79944538470175e-06i,-1.08923152908254e-05+-1.39596080134658e-05i,-4.44609156629669e-06+-3.30159745059489e-06i,-1.49507941159271e-05+-8.89159512682714e-06i,1.96562637336313e-07+-2.28261093099576e-06i,-4.74397376953254e-06+-2.85067000856003e-06i,-4.09640584122425e-06+-2.79992440933437e-06i,3.43931870251894e-06+-1.54360010658926e-06i,-6.49491661923168e-06+-2.49596172103143e-06i,-6.04819115990949e-06+-2.45878585649882e-06i,-1.57106686635618e-05+-4.173229119357e-06i,-1.29632781915631e-06+-1.77964954088726e-06i,-1.26441140665126e-06+-2.51506148358172e-06i,1.02668566608924e-05+-9.97258897667036e-06i,-2.01825536917458e-05+1.00274225052489e-05i,-1.12943866132209e-05+2.50616985513399e-06i,-1.3480974917485e-05+6.96472665587658e-06i,0.000493889077088489+5.9059867764424e-06i,2.2293775077163e-05+-5.28468875288016e-06i
56.7108169348398,-78.6644210634742,31.2,2.1103563702496e-06+-2.7374161122982e-10i,-2.5912918512373e-06+-1.60296403390049e-09i,-7.0707633666414e-06+-1.80325594209785e-08i,-1.45890464107365e-06+-1.30926036591786e-08i,2.70794915863736e-05+-8.02950588459531e-07i,7.47919687162561e-06+-3.42469305293096e-07i,1.98762199269317e-05+-7.44537666963335e-07i,6.72533645888503e-06+-4.89679836940116e-07i,-1.69500556550705e-05+-5.94865655865127e-07i,1.88034721786395e-05+-1.63602227439206e-06i,1.37881711942231e-05+-1.47565603793638e-06i,7.68297049420538e-06+-1.62563550765457e-06i,7.64579081464204e-06+-2.12581001107548e-06i,6.73241548152491e-06+-1.32247648826718e-06i,9.86188397036841e-06+-2.72470889241664e-06i,1.17184396176634e-05+-3.01858748215609e-06i,-2.87273691196176e-05+-4.22502793960259e-06i,-3.82175973565304e-06+-7.97418133134622e-06i,2.59936902694546e-05+5.59217862593531e-06i,-9.20826457672383e-06+-7.07907230279836e-07i,-1.67328709782301e-06+-4.63522222789164e-06i,-5.61405012741257e-07+-5.23303185791305e-06i,-5.52915651847545e-05+-2.56924562876793e-05i,5.93701477630853e-06+-7.33079899704159e-06i,4.15247480899848e-06+-3.79716731675639e-06i,4.93100627231502e-06+-8.78872805966583e-06i,6.53620133787154e-06+-1.03039149577964e-05i,-9.06925067185794e-06+-1.54382049764587e-06i,-1.50035014290343e-05+-8.02821202100832e-07i,-8.18881743632857e-06+-3.06571486688564e-06i,-6.07893333370671e-06+-6.72983082700135e-06i,-1.41033321322802e-05+-1.85245079233566e-05i,-5.33446204257303e-06+-5.31146365059375e-06i,-1.84872054782892e-05+-1.353476241124e-05i,-1.56010476088769e-06+-3.71744620980727e-06i,-5.67470342569692e-06+-5.10038636444481e-06i,-4.59420795445503e-06+-4.91873885456396e-06i,9.62496085139333e-06+-1.74198537309959e-06i,-8.0978273127289e-06+-4.93368545698574e-06i,-8.11756246783232e-06+-4.85894062565228e-06i,-2.36834969036726e-05+-7.30280251759542e-06i,1.0191057012425e-06+-4.14870129789923e-06i,1.09889486307102e-06+-5.29292856492393e-06i,2.23724503989805e-05+-1.45334936130135e-05i,-3.53024357657389e-05+1.00231262857673e-05i,-1.98805735669128e-05+1.34788553080701e-06i,-2.02508581614863e-05+5.60594521411523e-06i,0.000721122910438197+7.46922504355399e-05i,3.36933855289942e-05+-7.28749788458674e-06i
56.7108169348398,-64.3618038708241,31.2,2.89334331802069e-06+-3.05470452162406e-10i,-2.36283788576264e-06+4.65147865257592e-10i,-9.40287845287538e-06+-1.81174384576991e-08i,-2.1534316167212e-06+-1.44853856333883e-08i,4.18556317580166e-05+-9.1687543083972e-07i,1.12037868473509e-05+-4.01517966473054e-07i,3.09043367391098e-05+-8.63437358579722e-07i,9.96086022625673e-06+-5.76560209004531e-07i,-2.6328930776694e-05+-7.33747075039024e-07i,3.12187365959845e-05+-1.90086150009994e-06i,2.25798429932723e-05+-1.73037235030845e-06i,1.17837312028826e-05+-1.94817610762736e-06i,1.16323604830627e-05+-2.55537851466063e-06i,1.05258074284165e-05+-1.55697528043127e-06i,1.54435683369009e-05+-3.3029567554591e-06i,1.85529718788845e-05+-3.67911022681337e-06i,-4.9459286109095e-05+-4.91536395433165e-06i,-8.4582121555336e-06+-9.71059513358447e-06i,4.70433186769592e-05+7.08781762121786e-06i,-2.23845751327931e-05+-9.01362570715751e-07i,-5.31263868500525e-06+-5.78437049670792e-06i,-2.80802804550362e-06+-6.53454794048091e-06i,-8.39408196302646e-05+-3.29903622555945e-05i,1.01349243815835e-05+-9.18146161270319e-06i,6.16837409739544e-06+-5.04344363446356e-06i,9.68210192727633e-06+-1.13459678699915e-05i,1.28641282970457e-05+-1.33234141253047e-05i,-1.1233248733157e-05+-2.93998729550696e-06i,-2.88523699383639e-05+-5.30147316402106e-07i,-1.46545772814157e-05+-3.87607820634021e-06i,-7.82202434646971e-06+-9.04636507475268e-06i,-1.613465275409e-05+-2.4073344282329e-05i,-4.37137757764413e-06+-7.75305842188543e-06i,-8.45053209676795e-06+-1.9517411268318e-05i,-1.32005961128375e-05+-5.25631583730651e-06i,-6.94340130738481e-06+-7.74163855260375e-06i,-5.58198570663869e-06+-7.41156268447551e-06i,1.80220849059859e-05+-1.95062582371662e-06i,-1.02729786893475e-05+-7.87984578709909e-06i,-1.17086400772267e-05+-7.82258035693107e-06i,-3.55113106019232e-05+-1.09555794309538e-05i,5.72730396754353e-06+-7.05708478031287e-06i,6.83924302381629e-06+-8.74492205817888e-06i,4.76703792171623e-05+-2.01422255557153e-05i,-6.39849013050108e-05+9.42388929846864e-06i,-3.66013517542358e-05+-2.7691721637301e-07i,-2.97614792269099e-05+3.48974099964348e-06i,0.000868137352555702+0.000118762144351922i,3.77594890013761e-05+-9.90831632364375e-06i
