x,y,z,f_65_47,f_107_12,f_189_19,f_192_91,f_255_99,f_301_84,f_325_72,f_369_31,f_471_47,f_487_18,f_492_39,f_536_08,f_581_86,f_656_86,f_660_92,f_730_52,f_741_27,f_801_16,f_815_69,f_918_35,f_927_03,f_972_95,f_995_14,f_1060_1,f_1107_3,f_Freq_1156,f_Freq_1182,f_1232_6,f_1234_7,f_1328_1,f_1346_3,f_1362_9,f_1468_6,f_1483_3,f_Freq_1509,f_1543_8,f_1607_1,f_1630_5,f_Freq_1654,f_1695_2,f_1697_3,f_1827_4,f_Freq_1850,f_Freq_1904,f_1937_7,f_1982_7
6.84572784083392,78.5593649406712,31.2,1.79971991252773e-06+-7.33130333782842e-10i,-4.31555260066782e-06+-7.92867837448806e-09i,-3.2257031065981e-07+-2.14572885691098e-08i,-6.03062382761775e-07+-1.46453117543128e-08i,4.5279644127404e-05+-5.81551206787591e-07i,8.18442824270307e-06+-2.12758510104288e-07i,8.13158156172431e-06+-6.93968239132504e-07i,6.13110900125e-06+-4.42222368110645e-07i,1.11107331090005e-05+-4.87153019675722e-07i,-6.54809905847544e-06+-2.31596954399692e-06i,2.3980553295177e-07+-1.6077538364679e-06i,1.0504711853703e-05+-9.31874366774319e-07i,5.08093248942786e-06+-1.8382960727232e-06i,3.14493633874017e-05+-1.26938570650834e-06i,2.19320901307292e-05+-1.97151266105319e-06i,1.51548640588839e-05+-5.43398408100656e-06i,3.09709112666907e-06+-2.74388706284028e-06i,-3.72593444727671e-06+7.90932765441204e-06i,4.72912509394574e-06+-1.56168878313196e-06i,6.71820420421412e-06+-6.08056426432124e-06i,6.80195493466365e-06+-6.31130628348608e-06i,7.24030040357384e-06+-8.01280726280101e-06i,7.50350970339686e-05+-3.53097690469301e-05i,2.51205462623381e-06+-8.73083262673629e-06i,8.81009661421831e-07+-1.08990729040326e-05i,3.3623090067228e-05+4.22046983511564e-05i,4.69649665075971e-06+-2.99361495065329e-06i,1.2792914931667e-05+-1.03571184695952e-05i,1.1252441911776e-05+-9.95402841802859e-06i,-1.09915645564177e-06+-5.04024120106788e-06i,6.73643738839564e-07+-1.30521008430601e-05i,6.08818155487569e-07+-4.45289290135703e-06i,-7.34013945841536e-06+-1.12337999994289e-05i,5.87511268439378e-05+5.62198951106074e-06i,2.07087688454791e-06+-7.31428925687104e-06i,2.34108124533803e-06+-1.08045167908641e-05i,-1.49596143556903e-06+-1.02000823039359e-05i,-2.63693342666202e-06+-1.06973076640632e-05i,-7.73140928869082e-06+-1.4212369320817e-05i,-3.94147303475344e-06+-1.0596273447909e-05i,-4.19428034122432e-06+-1.14737799605034e-05i,-6.80980059923607e-06+-4.59395864675831e-06i,-7.15601930734842e-06+-2.3880293905652e-06i,-5.24813273727694e-06+-2.37176668594158e-05i,-7.79883227632568e-06+-1.26266539366248e-05i,-1.69157650900093e-05+-6.88068030274632e-06i
6.84572784083392,92.8409174316814,31.2,1.31691878895207e-06+-6.7781599301513e-10i,-3.43844094419228e-06+-9.90486981512298e-09i,-5.24633845285896e-08+-1.99088429896049e-08i,-2.38163605122141e-07+-1.36145843700267e-08i,3.02146890401211e-05+-5.33174916785674e-07i,5.79117192234817e-06+-1.87974078828383e-07i,4.38091338563359e-06+-6.19771533963284e-07i,4.19466458752136e-06+-3.90388224519838e-07i,7.28033278746941e-06+-4.3429665887901e-07i,-3.63233372649332e-06+-1.99779998936013e-06i,6.32956168759735e-07+-1.39212462643524e-06i,6.7722959972932e-06+-8.23391248874162e-07i,3.76135434614027e-06+-1.58302675536821e-06i,1.82700828055735e-05+-1.26063443172741e-06i,1.30643405194275e-05+-1.77757178741481e-06i,9.92663680025339e-06+-4.65132284681068e-06i,1.97151734932498e-06+-2.26718450768046e-06i,-2.08710678753638e-06+6.42328637000731e-06i,3.191555232612e-06+-1.37475712495975e-06i,4.02892672362241e-06+-4.99043266095256e-06i,4.03736419392497e-06+-5.1715447742769e-06i,3.85560235082481e-06+-6.47734928283614e-06i,2.72457344886722e-05+-2.53536051589761e-05i,1.40224436476747e-06+-7.01090688542926e-06i,1.69981236521234e-07+-8.66224068159279e-06i,1.89104040812276e-05+3.40223042939712e-05i,2.29009478362283e-06+-2.17340565020303e-06i,4.45362040466187e-06+-7.7139090618163e-06i,3.84966750661067e-06+-7.40817310354625e-06i,-2.27339751569209e-06+-4.07355743543847e-06i,-2.09512592107386e-06+-1.03674174181935e-05i,-1.16941578151313e-06+-2.83304805145964e-06i,-9.89478979501467e-06+-7.26471490081132e-06i,5.72712267554731e-05+-3.57220548222106e-06i,-2.82802125774485e-07+-4.84167038245689e-06i,2.2237014200417e-06+-8.54850657636973e-06i,-2.63439532022395e-06+-6.91693404400272e-06i,-3.54963394145167e-06+-7.14691007087064e-06i,-6.46875388982364e-06+-9.8141403247477e-06i,-5.55589155261506e-06+-6.34738406836309e-06i,-5.90405886840777e-06+-7.06234933519693e-06i,-5.69085344089773e-06+-1.56603776048921e-06i,-5.15584077185251e-06+-5.88423297073393e-08i,-9.62555461434768e-06+-1.41935155943762e-05i,-8.40365523800256e-06+-6.3640667332066e-06i,-1.3389321788196e-05+3.378874749752e-08i
6.84572784083392,107.122469922692,31.2,9.82181783683436e-07+-6.37504274115725e-10i,-2.54904656821335e-06+-1.22452141156409e-08i,4.41715535182864e-08+-1.93488430838129e-08i,-7.48608667630548e-08+-1.3190047496817e-08i,2.0884898794909e-05+-4.9708183557038e-07i,4.12142769005983e-06+-1.70824115476405e-07i,3.07275267912067e-06+-5.67356780449095e-07i,3.03869803835061e-06+-3.54423891110977e-07i,4.91641908766689e-06+-3.98651971145164e-07i,-1.610955500576e-06+-1.76968362754799e-06i,9.5236010576915e-07+-1.23829001421812e-06i,4.52678628940443e-06+-7.48304560278968e-07i,2.85576419164936e-06+-1.40190189885031e-06i,1.14688388196065e-05+-1.23217060481576e-06i,8.39041372466282e-06+-1.63043546264524e-06i,6.89778651913212e-06+-4.12088733454373e-06i,1.23509188722912e-06+-1.88234241593345e-06i,-1.13800436077745e-06+5.43433513112911e-06i,2.22097303419192e-06+-1.20531945840719e-06i,2.40159172306932e-06+-4.17326291562493e-06i,2.37018386134774e-06+-4.31792757021526e-06i,1.95851996149307e-06+-5.3324596225271e-06i,7.40789094643483e-06+-1.92193582910641e-05i,4.48056176773307e-07+-5.69693793144436e-06i,-6.20555141911742e-07+-6.96434665153086e-06i,1.30251192087381e-05+2.83562591784315e-05i,8.82076255097823e-07+-1.4795419514225e-06i,8.45279932780342e-07+-5.70691704462906e-06i,6.02539982463196e-07+-5.47198366418251e-06i,-2.5914202128321e-06+-3.30005687663979e-06i,-2.89315143453515e-06+-8.32132429614191e-06i,-2.15993547605738e-06+-1.56301794978494e-06i,-9.97407945631007e-06+-4.34420692852294e-06i,4.84037714609976e-05+-1.04945264994333e-05i,-1.58303266612212e-06+-2.9146814418261e-06i,1.40029678903116e-06+-6.74016912606133e-06i,-3.19352413559729e-06+-4.3927383821528e-06i,-3.92478447296977e-06+-4.42550169979499e-06i,-5.93147401732421e-06+-6.37056677585393e-06i,-5.69154273707713e-06+-3.23868372155988e-06i,-6.07324277866533e-06+-3.79597143608197e-06i,-4.72941891540261e-06+6.14860865954837e-07i,-3.92253748895396e-06+1.61479724699076e-06i,-9.84421194818125e-06+-7.53569122581812e-06i,-7.42699516624248e-06+-2.04131991397826e-06i,-9.7656681634145e-06+4.49866376944687e-06i
12.5025287610539,-107.100817442462,31.2,9.28434528973134e-07+-6.42913302322271e-10i,-2.10744850070059e-06+-1.19807061590458e-08i,4.02725915952026e-08+-2.17360264442066e-08i,-3.65062031789843e-07+-1.33894596152137e-08i,1.97765791547569e-05+-4.92379999378776e-07i,3.80010183391015e-06+-1.70213060793078e-07i,4.03336897606512e-06+-5.60014801578584e-07i,2.95538845636835e-06+-3.48411855952591e-07i,5.24708303093436e-06+-4.11783736862385e-07i,-1.28982680810861e-06+-1.72037632856328e-06i,1.18101250742306e-06+-1.21771160285613e-06i,4.39140107428296e-06+-7.66247659791749e-07i,2.85271960227314e-06+-1.38637236436495e-06i,1.08542078476941e-05+-1.10413023518965e-06i,8.00750687031845e-06+-1.53261851711602e-06i,7.70368150332504e-06+-3.77139557483247e-06i,-4.750548608433e-07+-2.05644102999661e-06i,1.37161513563472e-07+5.3467486291398e-06i,2.34724155471205e-06+-1.13984770968295e-06i,2.45377599060966e-06+-4.06923032700973e-06i,2.32997359323939e-06+-4.21428242127507e-06i,1.74195374169582e-06+-5.14850256909326e-06i,7.98296032564841e-06+-1.83209612979668e-05i,4.06222624350483e-07+-5.56384872357778e-06i,-5.70045065105496e-07+-6.93984113104544e-06i,1.19215006369722e-05+2.89010400129736e-05i,7.45064734799968e-07+-1.1196841195177e-06i,9.69695977575825e-07+-4.8245475190709e-06i,7.27194676884776e-07+-4.70165083661702e-06i,-3.07151937232409e-06+-3.14044515376721e-06i,-3.36024564859591e-06+-7.98605382066521e-06i,-2.04836255174632e-06+-1.42958041991308e-06i,-9.29200682936442e-06+-4.33189919809243e-06i,4.43561230953806e-05+-1.22120218538089e-05i,-1.55771231003004e-06+-2.80934204293125e-06i,6.41960106261073e-07+-6.25572115900138e-06i,-3.32643837993352e-06+-4.14803431132571e-06i,-4.03027747889884e-06+-4.14851872752693e-06i,-6.48896555132539e-06+-5.77989019687684e-06i,-6.29924159637349e-06+-4.57516399500419e-06i,-6.39910555255882e-06+-4.25509267227842e-06i,-3.83035200370098e-06+-2.83369304483402e-07i,-3.90585729863577e-06+1.04996822628294e-06i,-9.54668889879816e-06+-5.46913319746245e-06i,-7.28660013701774e-06+-1.06292744080333e-06i,-9.84208114897699e-06+5.60479641435332e-06i
12.5025287610539,-92.8192649514519,31.2,1.25828250012885e-06+-6.75088741973736e-10i,-2.80732223172948e-06+-9.67822601064968e-09i,-7.28585131606664e-08+-2.19313907604865e-08i,-6.57857579892302e-07+-1.36586031617617e-08i,2.89668428535027e-05+-5.29140967675694e-07i,5.36413645486418e-06+-1.87281628635682e-07i,6.06038543296738e-06+-6.11723787693854e-07i,4.147557050234e-06+-3.84696142834511e-07i,7.83617650624548e-06+-4.48131061873042e-07i,-2.95762866616932e-06+-1.95278626829207e-06i,1.10280012918351e-06+-1.37365060490814e-06i,6.59367289282363e-06+-8.43096306480476e-07i,3.81998016804913e-06+-1.57176093914513e-06i,1.77491337471949e-05+-1.12660086462016e-06i,1.27730484706389e-05+-1.67917564755323e-06i,1.15358530212942e-05+-4.31907031870458e-06i,-8.87184424726413e-07+-2.4651213512775e-06i,3.23170892506183e-07+6.41555947910214e-06i,3.61190963055216e-06+-1.31016194838143e-06i,4.22013111016034e-06+-4.91700507883619e-06i,4.09754651633717e-06+-5.10023744855338e-06i,3.63460926163342e-06+-6.33604720483635e-06i,2.83429075959596e-05+-2.47335725913083e-05i,1.41262742406729e-06+-6.93596097693545e-06i,2.77666267778866e-07+-8.72310766127901e-06i,1.73995279736374e-05+3.50586339249659e-05i,1.91264175733705e-06+-1.80851836991518e-06i,5.17751125901845e-06+-6.81283569657554e-06i,4.4945079270631e-06+-6.63194486774178e-06i,-3.38779416599902e-06+-3.88551425793805e-06i,-2.74278598790728e-06+-1.01230092457619e-05i,-1.17211988006923e-06+-2.70678588303029e-06i,-8.67509053662859e-06+-7.48129642008586e-06i,5.5354823041909e-05+-5.47892965771389e-06i,-3.81575538471158e-07+-4.78534143097897e-06i,1.30255222099922e-06+-8.09984899847066e-06i,-2.85571982358674e-06+-6.75556158765676e-06i,-3.76675618939401e-06+-6.95607485569386e-06i,-7.41903816291051e-06+-9.29633013766277e-06i,-5.8956359703365e-06+-8.13059954391891e-06i,-6.09542249288146e-06+-7.81564770172805e-06i,-4.73936687457055e-06+-2.5710984596174e-06i,-5.29342490232796e-06+-8.60162661299737e-07i,-9.22606172395496e-06+-1.18835427466379e-05i,-8.3976395346785e-06+-5.31510520270575e-06i,-1.3651257997011e-05+1.20452444607727e-06i
12.5025287610539,-78.5377124604416,31.2,1.7130059101069e-06+-7.27531258295069e-10i,-3.4820870540258e-06+-7.80078191516574e-09i,-4.05911564508258e-07+-2.29837277937998e-08i,-1.1848951578061e-06+-1.45002722212727e-08i,4.30318047041699e-05+-5.75779646315645e-07i,7.5222935067559e-06+-2.10653809949028e-07i,1.03352374069554e-05+-6.81236103270962e-07i,5.99610379486433e-06+-4.3396538430048e-07i,1.19822018921968e-05+-4.99228193910302e-07i,-5.3686255322175e-06+-2.25882852808872e-06i,1.03063770180009e-06+-1.5796852441896e-06i,1.01871165077026e-05+-9.48520473331637e-07i,5.19318842349342e-06+-1.81659358368218e-06i,2.99285458850945e-05+-1.11868026370306e-06i,2.10396952586509e-05+-1.85308289915946e-06i,1.80480181079423e-05+-5.05077655701493e-06i,-2.35120103320205e-06+-2.95769664299845e-06i,1.4493287905035e-06+7.88382712576235e-06i,5.71562010078774e-06+-1.49283461827204e-06i,6.9423114744487e-06+-5.96767599942956e-06i,6.87256589618634e-06+-6.19864142923884e-06i,6.62559751090463e-06+-7.8049220324016e-06i,7.16095065297511e-05+-3.40027274212088e-05i,2.54138993741278e-06+-8.61032052565873e-06i,1.05672410065606e-06+-1.09130142037295e-05i,3.08883718300909e-05+4.33325439177659e-05i,3.83696783204649e-06+-2.59784489864913e-06i,1.42189094754635e-05+-9.16437444216406e-06i,1.24944331087202e-05+-8.92470985485978e-06i,-3.70949037478372e-06+-4.68552855428932e-06i,-1.03867875626507e-06+-1.26776792377623e-05i,5.69452620343791e-07+-4.22579495782319e-06i,-4.72193312773953e-06+-1.15071976358091e-05i,6.57026136469988e-05+3.4392736184588e-06i,1.62690857748516e-06+-7.17131444974222e-06i,1.17713120294619e-06+-1.02373493052282e-05i,-1.87701707040047e-06+-9.94840149524418e-06i,-3.03831694818217e-06+-1.04056313313266e-05i,-9.32825197808997e-06+-1.34943111884298e-05i,-3.84602239728052e-06+-1.24978445939492e-05i,-4.12960891754118e-06+-1.2235949131609e-05i,-5.89526094479984e-06+-5.63881533086653e-06i,-7.47323465897542e-06+-3.47489719359477e-06i,-3.92848649960625e-06+-2.03461659251826e-05i,-7.43441465754046e-06+-1.11309539197403e-05i,-1.59311276682415e-05+-5.30090347262276e-06i
12.5025287610539,-64.2561599694313,31.2,2.34029475819368e-06+-8.04913525835736e-10i,-3.77162169509159e-06+-6.55117817385747e-09i,-1.08035325068858e-06+-2.52066533672768e-08i,-2.07761984597783e-06+-1.61259363662994e-08i,6.47307930295645e-05+-6.36137817671823e-07i,1.0417434196596e-05+-2.43449558232044e-07i,1.91767826465529e-05+-7.75141195880434e-07i,8.90581207622622e-06+-5.02392402092601e-07i,1.81580752243576e-05+-5.69807874396015e-07i,-7.26644782970181e-06+-2.66796651860758e-06i,1.68681283199019e-06+-1.85786151167736e-06i,1.5818200965241e-05+-1.09285662646965e-06i,7.1508315527258e-06+-2.14814630060771e-06i,5.07640460139061e-05+-1.08468745824559e-06i,3.49611104933454e-05+-2.08178375948572e-06i,2.76909100411337e-05+-6.07749542087264e-06i,-4.73578292092118e-06+-3.55227925978624e-06i,8.63673144279705e-06+1.00123324927591e-05i,1.03256780980452e-05+-1.69474003231269e-06i,1.12757074575233e-05+-7.32001988115441e-06i,1.13575689181568e-05+-7.61517940611087e-06i,1.12452554314071e-05+-9.70725170596875e-06i,0.000146411587233969+-4.75649665308745e-05i,3.75512563330846e-06+-1.07263553976959e-05i,1.32738858557865e-06+-1.36850979329241e-05i,6.34476015882878e-05+5.48738324160355e-05i,7.27321542253706e-06+-3.51335587795423e-06i,3.345240954365e-05+-1.21321574138623e-05i,2.93563557046688e-05+-1.18181210706051e-05i,-3.15999402237295e-06+-5.66258747653821e-06i,2.56472500007181e-06+-1.58991940887385e-05i,4.48916237103536e-06+-6.08124321864808e-06i,6.1929348114253e-06+-1.67943092033599e-05i,7.65846580235984e-05+1.53769372198118e-05i,4.55453589065872e-06+-1.00373343888826e-05i,8.57223378074229e-07+-1.28037553984341e-05i,2.80140108098566e-07+-1.38883248139558e-05i,-1.16176869495231e-06+-1.46797167362478e-05i,-1.21537301614196e-05+-1.86593466673338e-05i,2.15107470660643e-06+-1.79021494436791e-05i,1.87732384958384e-06+-1.77762731442848e-05i,-8.50576151747066e-06+-9.46200555932713e-06i,-1.27571574654738e-05+-6.65529620996347e-06i,1.51708375652365e-05+-3.16647283671828e-05i,-7.30644644546602e-07+-1.89301238102606e-05i,-1.25751031890183e-05+-1.42997063272409e-05i
12.5025287610539,-49.9746074784211,31.2,3.09882931180987e-06+-9.10219046926746e-10i,-3.24183444720993e-06+-6.08194883447753e-09i,-1.86721086663479e-06+-2.87674581106111e-08i,-3.28471783025075e-06+-1.85678767167038e-08i,9.45728046395434e-05+-7.05138831304567e-07i,1.38823516953577e-05+-2.84441734446434e-07i,3.36772327151055e-05+-8.88160191613663e-07i,1.28844902571142e-05+-5.87282559063971e-07i,2.54172910155193e-05+-6.59045267017359e-07i,-5.75641744922763e-06+-3.15606270802634e-06i,4.23709920479235e-06+-2.19561111722011e-06i,2.33886352095047e-05+-1.27215817448834e-06i,9.54005098050242e-06+-2.55466328583507e-06i,8.02547924853179e-05+-1.00784734222042e-06i,5.4333727145685e-05+-2.34774402970869e-06i,3.55961671539497e-05+-7.3348494180878e-06i,-3.2449388081115e-06+-4.23589600159529e-06i,2.97697427919375e-05+1.28137547956116e-05i,1.95709872047154e-05+-1.91442436504434e-06i,1.74147183435242e-05+-8.9316458499928e-06i,1.76469836461373e-05+-9.30479083843697e-06i,1.71533325300572e-05+-1.19719692310451e-05i,0.000234981622005624+-6.39805835824576e-05i,4.94699525904479e-06+-1.32255951953026e-05i,2.37696261039456e-07+-1.69626035723365e-05i,0.000131551279008909+7.0198935734396e-05i,1.37344462604173e-05+-4.5192238631482e-06i,6.52850680594299e-05+-1.55447862579141e-05i,5.71467918509069e-05+-1.51580812209759e-05i,1.64925721164851e-06+-6.77646687803643e-06i,8.51254102497981e-06+-1.97015359433777e-05i,1.24716092721914e-05+-8.20128064663524e-06i,2.07809912499082e-05+-2.31386013185218e-05i,0.000100559381755481+2.97953742406596e-05i,9.85781218437199e-06+-1.32856168338625e-05i,3.68225746131566e-06+-1.57816699886003e-05i,4.95678228933306e-06+-1.84664859708297e-05i,3.10769949569938e-06+-1.96564487197208e-05i,-1.42481446676947e-05+-2.46813841001396e-05i,1.34004551559957e-05+-2.41734559901126e-05i,1.32957184641307e-05+-2.42603187892683e-05i,-1.38160703524205e-05+-1.38623353571734e-05i,-2.3931671877188e-05+-1.02183914601371e-05i,5.8730103056129e-05+-4.5176856022709e-05i,1.59528358783737e-05+-2.82770816647262e-05i,-1.45846415389116e-06+-2.51090181630047e-05i
12.5025287610539,-35.6930549874108,31.2,3.83629597514017e-06+-1.02030545696943e-09i,-1.29728762871216e-06+-6.43439133085671e-09i,-2.5144887879579e-06+-3.28011514874213e-08i,-4.58387199744367e-06+-2.12693803494249e-08i,0.000128342018726415+-7.69849182591514e-07i,1.70504825861572e-05+-3.26858637882619e-07i,5.34347802513773e-05+-9.98694949377437e-07i,1.73187205309948e-05+-6.74337421981815e-07i,3.15763740285914e-05+-7.52146277314915e-07i,4.59301158412887e-06+-3.62479496366384e-06i,1.07563386590169e-05+-2.5323885555225e-06i,3.15772047134317e-05+-1.45544865963727e-06i,1.20970176553811e-05+-2.96921610085182e-06i,0.000110618623436161+-9.12447234618646e-07i,7.39587708136342e-05+-2.60934887176227e-06i,3.48524395982475e-05+-8.59107063497943e-06i,6.23648235972415e-06+-4.90856372862516e-06i,7.63819977565576e-05+1.60359650785876e-05i,3.57342486189923e-05+-2.12172373466264e-06i,2.46186949343737e-05+-1.05517938127787e-05i,2.48830400648185e-05+-1.10073649307299e-05i,2.16980419672215e-05+-1.4242374651582e-05i,0.000268313455894929+-7.77459298281386e-05i,6.46158218931533e-06+-1.57416034961042e-05i,-2.46928980371244e-06+-2.02613460042924e-05i,0.000243858116261113+8.78185991151433e-05i,2.50280307226973e-05+-5.48104586665758e-06i,0.000102159402328943+-1.88647089205975e-05i,8.94390805349841e-05+-1.84210671707772e-05i,1.17184207267814e-05+-7.77750631951226e-06i,1.4075561682118e-05+-2.34431384810343e-05i,2.45466376147572e-05+-1.02788688301571e-05i,2.98669748508271e-05+-2.96956275242118e-05i,0.000218232697933214+4.79278880024968e-05i,1.84392911355583e-05+-1.64208469236768e-05i,1.52821640495613e-05+-1.86106756984944e-05i,1.21692954377019e-05+-2.2980010554671e-05i,9.04829592963376e-06+-2.4570926441953e-05i,-1.88635786373662e-05+-3.05158323692007e-05i,2.63483691722426e-05+-3.02931203795429e-05i,2.58981168597896e-05+-3.06616170913281e-05i,-2.17816212786451e-05+-1.82460027695519e-05i,-4.20470335971453e-05+-1.37364670450365e-05i,0.000131828616281165+-5.82654581231426e-05i,4.40627529051666e-05+-3.75592552818162e-05i,1.4246745529249e-05+-3.59696412532041e-05i
12.5025287610539,-21.4115024964006,31.2,4.31997867212454e-06+-1.10833524875858e-09i,1.87274266488169e-06+-7.41472869528413e-09i,-2.41686505833912e-06+-3.62627045088484e-08i,-5.47522451811655e-06+-2.34850209675894e-08i,0.000157595255553175+-8.09329586325666e-07i,1.90069112677814e-05+-3.58612371961236e-07i,7.33972869517778e-05+-1.07493821759678e-06i,2.09434463404297e-05+-7.39190903732945e-07i,3.31833918407105e-05+-8.24420039173426e-07i,2.39753738071711e-05+-3.93531163569743e-06i,2.050227716961e-05+-2.77341458304802e-06i,3.76139463577255e-05+-1.59165913960082e-06i,1.36999235378508e-05+-3.28012348527162e-06i,0.000132880257271135+-8.35323575875257e-07i,8.76703369158863e-05+-2.80513109936483e-06i,1.66846465001243e-05+-9.49930806576251e-06i,3.09496840102524e-05+-5.39566084208098e-06i,0.000141162033540011+1.88828626267354e-05i,5.58748653670354e-05+-2.28342074058216e-06i,3.05780575079192e-05+-1.18095042729729e-05i,3.04785587187993e-05+-1.23284254937257e-05i,2.27762125290858e-05+-1.59922484905645e-05i,0.000202812227349078+-8.36187676318878e-05i,7.47690213270517e-06+-1.772708945102e-05i,-7.84671780480151e-06+-2.2853464450777e-05i,0.00039388720674712+0.000104298369817828i,4.05003304396621e-05+-6.26023065437975e-06i,0.000131873778171027+-2.15270161556335e-05i,0.000115484993617718+-2.10379424088456e-05i,2.81079433443907e-05+-8.51350562308262e-06i,1.71514060303298e-05+-2.64292998255232e-05i,3.71781757443044e-05+-1.19681239409046e-05i,6.78848926768203e-06+-3.49231078610215e-05i,0.000473439381651062+6.75437293012042e-05i,3.45046053144802e-05+-1.90151571542389e-05i,3.55942831875288e-05+-2.09693427786262e-05i,1.94110696757411e-05+-2.67670959972964e-05i,1.32547441050116e-05+-2.86915874864847e-05i,-3.16666725612131e-05+-3.5192981881283e-05i,2.99693692753113e-05+-3.52805118844273e-05i,2.86211690654178e-05+-3.59456926615991e-05i,-3.59416157310643e-05+-2.19863263915315e-05i,-7.17102730145731e-05+-1.66538060814714e-05i,0.000236075381498981+-6.92510398498383e-05i,7.94134974282661e-05+-4.56238561942077e-05i,1.88276564633278e-05+-4.52839881284374e-05i
