x,y,z,f_69_19,f_Freq_115,f_202_98,f_209_59,f_283_74,f_315_71,f_356_95,f_389_31,f_489_57,f_508_46,f_516_68,f_566_83,f_617_02,f_685_53,f_690_48,f_754_55,f_769_56,f_832_57,f_849_84,f_952_34,f_966_71,f_999_72,f_1062_3,f_1109_6,f_1154_1,f_1159_2,f_1241_3,f_1253_3,f_1297_5,f_1301_8,f_1416_1,f_1425_3,f_1524_1,f_1528_5,f_1563_9,f_1577_4,f_1587_2,f_1684_5,f_1714_9,f_1737_9,f_1791_1,f_1884_4,f_1912_7,f_1940_9,f_1965_9,f_1995_9
63.1531411439704,-87.9328230820078,31.2,1.46999674551449e-06+-2.9755635092444e-10i,-1.28046797799826e-06+-2.05365365576567e-09i,-5.50787351923635e-06+-1.86475176575884e-08i,-1.27209991379022e-06+-1.27072824133164e-08i,1.70605763445072e-05+-7.92639807735814e-07i,3.59134957319493e-06+-2.88222698669052e-07i,1.73429253461152e-05+-9.44701970639377e-07i,4.77268116220708e-06+-5.02118676826725e-07i,-2.5365953456531e-06+-4.82761923621762e-07i,1.6091886717269e-05+-2.05741094797102e-06i,9.71149555426502e-06+-1.58242755437668e-06i,3.46123972539574e-06+-1.36982523527123e-06i,5.66148030899983e-06+-2.11500101406915e-06i,2.61922561922627e-06+-1.14705030565005e-06i,3.56986625356769e-06+-1.65114091520958e-06i,1.59790549682598e-05+-3.75778215141372e-06i,-1.99040879673331e-05+-3.30625735287781e-06i,-3.23658838099936e-06+-8.36975937917051e-06i,1.66450774193642e-05+8.90877166000147e-06i,2.75048847527338e-06+-5.04437236885141e-06i,3.53391682792921e-06+-5.65407661153695e-06i,-5.49737194336667e-08+-4.42538311954391e-06i,-8.14102695794135e-06+-7.18786902609696e-06i,2.9533517479255e-06+-8.49042610857493e-06i,-1.54107645322009e-05+2.82719466303156e-05i,-3.69895699884217e-06+3.68688333059807e-06i,-0.000386027077285521+0.000177872829539849i,-1.21152031548111e-05+1.09813896965478e-06i,-1.04215995624176e-05+1.32435988727776e-06i,-5.80866281054919e-06+5.46998653679458e-08i,-7.00954916213434e-06+-7.89774490860217e-06i,8.619233667325e-06+1.62902054728717e-05i,-4.56735147163846e-06+-3.65705509867284e-06i,-5.39288421032905e-06+-3.92718691154332e-06i,-1.36767912034868e-05+-8.6259014365913e-06i,1.0394117097525e-05+-7.82111911271901e-06i,-9.3335632839178e-06+9.77444069732521e-06i,-3.9651534927938e-06+-1.518482583266e-06i,-4.68787293116452e-06+-1.43655083361808e-06i,-4.83520440765102e-06+-1.42636858967678e-06i,-5.56328324113677e-06+-1.31728481815588e-06i,2.40480911971178e-06+-7.00745112372522e-06i,-2.5696132745926e-05+2.03885762583004e-05i,-1.11907457572261e-05+6.62528056877572e-06i,-1.23674011000646e-05+6.07816331875254e-06i,-6.73381525254021e-06+3.44161401014457e-06i
63.1531411439704,-74.3996340981217,31.2,2.10823080079242e-06+-3.06195172376927e-10i,-1.69742053391098e-06+2.94777316805205e-10i,-8.53670918883533e-06+-1.73549985858821e-08i,-2.06426103432813e-06+-1.32938617847193e-08i,2.49666631470744e-05+-9.03936530197284e-07i,5.03031013309869e-06+-3.3416740481166e-07i,2.67905156790632e-05+-1.07554384976441e-06i,6.99375709008828e-06+-5.82762132630003e-07i,-4.80515805207493e-06+-5.91334486469629e-07i,2.52576193795101e-05+-2.37418909597277e-06i,1.49351779210672e-05+-1.84406345966793e-06i,4.71308813656788e-06+-1.57019302714814e-06i,8.33472043764313e-06+-2.50690282080565e-06i,3.97999908187292e-06+-1.3382463178964e-06i,5.42347411793582e-06+-1.95473091827753e-06i,2.71027143753652e-05+-4.61220720163714e-06i,-3.68306858196612e-05+-3.84770168368294e-06i,-7.4474943031574e-06+-1.02281007918084e-05i,3.09806868887499e-05+1.11966829038432e-05i,4.44197407988989e-06+-6.32274321707436e-06i,6.02138721810776e-06+-7.07255418762886e-06i,3.55293826008992e-07+-5.60827511141009e-06i,-1.28023993714035e-05+-9.36367305839111e-06i,6.5130854704201e-06+-1.08607719406203e-05i,-2.76130398881905e-05+3.42641697105855e-05i,-5.57484313669868e-06+4.50626146235832e-06i,-0.000657651602100421+0.000187238305967012i,-1.73644395177768e-05+3.80476215138655e-07i,-2.43425854427771e-05+2.35505200599947e-06i,-1.33434835654547e-05+4.9810690754585e-07i,-8.81731419944395e-06+-1.08573515180986e-05i,1.003249550815e-05+2.03162755093156e-05i,-5.85314576939934e-06+-6.27934280290714e-06i,-7.03547079648463e-06+-6.6028465414768e-06i,-2.07156956599137e-05+-1.37075226942058e-05i,2.1737814445513e-05+-8.63235928360376e-06i,-5.65078104267967e-06+1.10183184531237e-05i,-3.59565539342664e-06+-3.4287937144547e-06i,-5.00256119451873e-06+-3.49064772254413e-06i,-5.13622964228363e-06+-3.57344549241937e-06i,-6.30126915500594e-06+-3.66853706493777e-06i,1.22865871240054e-05+-1.2178796922776e-05i,-5.50874923606407e-05+2.59505429490807e-05i,-2.04690367048616e-05+6.81539181356181e-06i,-2.11231025923291e-05+5.44057216436583e-06i,-1.11012588212488e-05+2.64500882483437e-06i
63.1531411439704,-60.8664451142355,31.2,2.88272279614444e-06+-3.28124667359338e-10i,-1.38233899886962e-06+2.05749365770272e-09i,-1.14928945591415e-05+-1.69484803240166e-08i,-2.96332736650382e-06+-1.44870119214111e-08i,3.80474776909518e-05+-1.03129917521545e-06i,7.3248552865876e-06+-3.90699035059521e-07i,4.10404672831119e-05+-1.2326358603651e-06i,1.02379186487376e-05+-6.81983070943362e-07i,-9.17177182900593e-06+-7.244182771088e-07i,4.11931503163916e-05+-2.7398059093056e-06i,2.36089597593254e-05+-2.15753593730026e-06i,8.53582345590442e-06+-1.81768260612089e-06i,1.26845813616417e-05+-2.98353037724075e-06i,6.11061997839327e-06+-1.57634979447791e-06i,8.33067218630767e-06+-2.32667027594056e-06i,4.44001730972405e-05+-5.67909054951263e-06i,-6.32182107947602e-05+-4.4344763710972e-06i,-1.48366759429798e-05+-1.24284574584129e-05i,5.55257432159486e-05+1.40734168100921e-05i,7.86479696071154e-06+-7.82777954827806e-06i,1.08895599966293e-05+-8.75082180505917e-06i,-4.42120578332919e-07+-6.99066486783824e-06i,-1.96323230188428e-05+-1.19087425007336e-05i,1.29083724701233e-05+-1.36614165475763e-05i,-5.93964215674752e-05+4.13494442039336e-05i,-1.34168026173183e-05+5.70802063203759e-06i,-0.00109290813165528+0.000170376985480484i,-2.4814318122074e-05+-5.25589260370472e-07i,-4.90781581274964e-05+3.51672195705563e-06i,-2.67666474898513e-05+1.02096791567493e-06i,-1.12222357464663e-05+-1.42879776777345e-05i,1.31787984087432e-05+2.50260333407222e-05i,-1.04681686556418e-05+-9.30200359696242e-06i,-1.0874956774525e-05+-9.7069255670503e-06i,-2.77689036903286e-05+-1.96841466082346e-05i,2.54323989233936e-05+-9.7123361549001e-06i,2.38381058887051e-06+1.27623379280721e-05i,-2.53498227768713e-06+-5.71853574779466e-06i,-5.14111911266326e-06+-5.92703683781278e-06i,-5.0816881427998e-06+-6.13175976407123e-06i,-6.9096404300644e-06+-6.49048831763573e-06i,3.33364013858841e-05+-1.82590969013184e-05i,-0.000110726297593969+3.10150952186918e-05i,-3.61893477616152e-05+6.50263881069864e-06i,-3.36710021861988e-05+4.21945971920606e-06i,-1.8536722774003e-05+1.33854585268384e-06i
63.1531411439704,-47.3332561303493,31.2,3.63065538589822e-06+-3.55840608140139e-10i,4.68322601345708e-07+2.94001899479931e-09i,-1.294301969173e-05+-1.74804623727047e-08i,-3.66694227733048e-06+-1.59945343805142e-08i,5.64517150029846e-05+-1.14627721193873e-06i,1.04458785929531e-05+-4.48033258177416e-07i,5.93784267538922e-05+-1.3866293529839e-06i,1.42561411758482e-05+-7.83222236602054e-07i,-1.57762898299764e-05+-8.58130767451557e-07i,6.41095713430592e-05+-3.08317898629128e-06i,3.55610058551195e-05+-2.46890785658365e-06i,1.57755087644953e-05+-2.0755830060398e-06i,1.84055647290799e-05+-3.4729662892779e-06i,8.17839796689359e-06+-1.83670260226241e-06i,1.14247206693538e-05+-2.71998362557991e-06i,6.0568099631245e-05+-6.79602474923473e-06i,-8.55011966435964e-05+-4.99884427137185e-06i,-2.4255577815494e-05+-1.46786739478077e-05i,9.12151722368711e-05+1.71993825551371e-05i,1.40022936491967e-05+-9.37867992008553e-06i,1.89681255303737e-05+-1.04885467547021e-05i,-3.16572212371033e-06+-8.43191942274068e-06i,-2.8532870949869e-05+-1.45392926630412e-05i,2.0438479688065e-05+-1.65621634883293e-05i,-7.4622639603115e-05+4.9421080609359e-05i,-1.47803402079669e-05+7.25132151798631e-06i,-0.00182083805551077+8.83600344685842e-05i,-3.70554352672803e-05+-1.6723445414153e-06i,-7.80248332473163e-05+4.64002992214605e-06i,-4.22058607073716e-05+1.48540409621524e-06i,-1.11419541045786e-05+-1.79385790441958e-05i,1.43882757284707e-05+2.99165394116772e-05i,-2.25995350615878e-05+-1.25300719014262e-05i,-1.87377706455603e-05+-1.30187539798325e-05i,-2.83957538969617e-05+-2.60078927752302e-05i,-2.97683734411255e-06+-1.13039478781433e-05i,9.19920140012355e-06+1.47731539024555e-05i,-7.26823335976988e-07+-8.24363439741185e-06i,-3.69228637439162e-06+-8.61196986673934e-06i,-3.15798858546385e-06+-8.9504067507687e-06i,-5.21279690075932e-06+-9.60630978961461e-06i,7.50238553015527e-05+-2.44073114383011e-05i,-0.000213491083400118+3.33034719582598e-05i,-6.256956739269e-05+5.27259472041142e-06i,-5.18375830194875e-05+2.35589040576484e-06i,-2.96183442439418e-05+-5.98961009049456e-07i
63.1531411439704,-33.8000671464631,31.2,4.23495755512276e-06+-3.83846764924509e-10i,3.9028842056965e-06+2.88661108060818e-09i,-1.25410979440875e-05+-1.87018269582384e-08i,-4.01479740802122e-06+-1.7507797772863e-08i,7.69108105214965e-05+-1.23406013139203e-06i,1.37744940589195e-05+-4.97939448960234e-07i,7.95301469962957e-05+-1.51456355025227e-06i,1.84312010715919e-05+-8.71841506465192e-07i,-2.38108019976357e-05+-9.70080141175462e-07i,9.11932662629847e-05+-3.35740376035563e-06i,4.91904946304361e-05+-2.73518755507898e-06i,2.46721860425423e-05+-2.30672650371952e-06i,2.44958784091361e-05+-3.90650881567633e-06i,7.51625893204722e-06+-2.07803184117157e-06i,1.23096833576752e-05+-3.07348514308271e-06i,6.59389088689022e-05+-7.77257388098966e-06i,-8.78408490861516e-05+-5.48709907954732e-06i,-3.36896930400172e-05+-1.66655261025937e-05i,0.000135006961294429+2.01403522897091e-05i,2.21568447886009e-05+-1.07734921983468e-05i,2.91912074914119e-05+-1.20562196583649e-05i,-7.39390789032066e-06+-9.7289255002691e-06i,-4.18145893966587e-05+-1.68058664007695e-05i,2.56958916664828e-05+-1.91611276826338e-05i,-9.99282694531051e-06+5.88649295540517e-05i,1.32743632741391e-05+9.06147161740641e-06i,-0.0031049944741134+-0.000119111128529899i,-6.13382986495886e-05+-2.85982907741522e-06i,-0.000104798098035367+5.71078161098905e-06i,-5.74422667794338e-05+1.88481480346827e-06i,-6.77395201512989e-06+-2.13538441802328e-05i,6.17002804232323e-06+3.42583462845572e-05i,-4.08600656926055e-05+-1.5561050853168e-05i,-2.95813447300732e-05+-1.61215181032632e-05i,-2.20117694433582e-05+-3.19467453335945e-05i,-8.08729484417811e-05+-1.27345823518995e-05i,1.79697472524354e-05+1.69989512767175e-05i,1.61315463705195e-06+-1.05516742895378e-05i,1.1701798542442e-06+-1.11544628453346e-05i,2.28805362635483e-06+-1.16104586769086e-05i,6.79113620333296e-07+-1.25568666070033e-05i,0.000144520586808249+-3.03404276267344e-05i,-0.000376519267192197+3.35054999833635e-05i,-0.000101220418748802+3.76853595489503e-06i,-7.26281355285608e-05+5.34802627992216e-07i,-4.793830216457e-05+-2.58611548567723e-06i
63.1531411439704,-20.266878162577,31.2,4.63531547143505e-06+-4.0978750016695e-10i,7.8715590775812e-06+2.21503394542831e-09i,-1.09866466038675e-05+-2.0169585492428e-08i,-4.07542345941053e-06+-1.8761787272895e-08i,9.50121108970205e-05+-1.28818362532403e-06i,1.65865824562931e-05+-5.33970125962574e-07i,9.74563837514799e-05+-1.60141675690508e-06i,2.19313677701582e-05+-9.3594292554806e-07i,-3.1196105129978e-05+-1.04552746095372e-06i,0.000115773280936641+-3.53540000801702e-06i,6.1096407006232e-05+-2.92202579942627e-06i,3.2252786584675e-05+-2.47397761728091e-06i,2.92309783717031e-05+-4.21815647474241e-06i,4.05502726063813e-06+-2.25824522875315e-06i,1.05022660656846e-05+-3.32936996574988e-06i,5.62548921836754e-05+-8.44020675914744e-06i,-6.46268381601158e-05+-5.82437017613159e-06i,-4.07344152056405e-05+-1.80650443626173e-05i,0.000178352924926454+2.23785135109545e-05i,3.01885215953169e-05+-1.17666264954908e-05i,3.87558053483528e-05+-1.31720042555877e-05i,-1.16470684101116e-05+-1.06485899981059e-05i,-5.77551060141269e-05+-1.82831259235816e-05i,2.56557063753967e-05+-2.09497899456438e-05i,0.000155365527703978+6.86137772358618e-05i,7.82501985910918e-05+1.08639466473022e-05i,-0.00470386348265187+-0.000414631991627625i,-9.39448117757754e-05+-3.88727978913818e-06i,-0.000115686747318976+6.66369561471934e-06i,-6.72612487608937e-05+2.15168356225097e-06i,5.80468160151044e-07+-2.37877446455039e-05i,-1.00781465768643e-05+3.70316226429399e-05i,-5.99542985547399e-05+-1.77381098540928e-05i,-4.10051520369536e-05+-1.8339156375425e-05i,-1.65589573512114e-05+-3.60980624900932e-05i,-0.000204355108135073+-1.3192364741837e-05i,4.59876329997194e-05+1.88318550379638e-05i,3.9726398827966e-06+-1.20822026049369e-05i,9.64594341967695e-06+-1.30041985858129e-05i,1.07606343130694e-05+-1.35179832571148e-05i,9.13032498923894e-06+-1.46632540063413e-05i,0.000216808554139072+-3.43972448580882e-05i,-0.000530729758455643+3.15070228566391e-05i,-0.000132427376333604+2.1817628165295e-06i,-7.63326738640769e-05+-1.25297833867853e-06i,-7.18595466214332e-05+-4.19179274772631e-06i
63.1531411439704,-6.73368917869078,31.2,4.83539877431512e-06+-4.28858799897659e-10i,1.05182915525434e-05+1.59869172749303e-09i,-9.75349206670719e-06+-2.12151858491276e-08i,-4.06153006317226e-06+-1.9515511267403e-08i,0.00010586415912361+-1.31378905780765e-06i,1.82134278114916e-05+-5.53276960729402e-07i,0.000108364727612688+-1.64577838629002e-06i,2.39759255188288e-05+-9.7047095518583e-07i,-3.57390252918324e-05+-1.08348604216501e-06i,0.000130926047243018+-3.62573047423963e-06i,6.80309911885912e-05+-3.02177455091741e-06i,3.64448986208e-05+-2.56444361464894e-06i,3.17030959249268e-05+-4.38636806314934e-06i,7.70439204510588e-07+-2.35498310592469e-06i,8.3741790585784e-06+-3.46636827977285e-06i,4.42491245326822e-05+-8.78012810264952e-06i,-4.02794380077976e-05+-6.00741539942378e-06i,-4.43228797280508e-05+-1.88220701135751e-05i,0.000207698677509646+2.36525783656278e-05i,3.52396424558908e-05+-1.23111386625509e-05i,4.46374619360611e-05+-1.37826332817263e-05i,-1.43314669084976e-05+-1.11474220048172e-05i,-7.00571272975969e-05+-1.9012412269693e-05i,2.35399355387283e-05+-2.19119504805593e-05i,0.000308262926597921+7.5643881677962e-05i,0.000139240067129162+1.22520661180835e-05i,-0.0058649152351307+-0.000637225719114097i,-0.000119445621422672+-4.50103041973902e-06i,-0.000105411894326837+7.57765397652712e-06i,-7.0226289529278e-05+2.32377305886948e-06i,5.81160127155123e-06+-2.51694829213678e-05i,-2.30473616115324e-05+3.86118628093041e-05i,-7.34012489701611e-05+-1.89662417022793e-05i,-4.99103115255358e-05+-1.95952577084673e-05i,-1.79169134063202e-05+-3.83769296043599e-05i,-0.000311187415758869+-1.28992905006679e-05i,9.2626733206645e-05+2.00419363575383e-05i,5.56417413392434e-06+-1.2887155326521e-05i,1.69218158620584e-05+-1.40808821479658e-05i,1.75153025422553e-05+-1.4610393946718e-05i,1.51071505341212e-05+-1.58833186971455e-05i,0.000264127976001667+-3.67510076777948e-05i,-0.000619678796943821+3.00025033855914e-05i,-0.000146810414177035+1.14511491374303e-06i,-6.64077914298258e-05+-2.56071698425238e-06i,-9.25374703726761e-05+-5.17610481447557e-06i
63.1531411439704,6.79949980519538,31.2,4.82469658279747e-06+-4.27268069458116e-10i,1.04256815507232e-05+1.6219283123017e-09i,-9.7121914777728e-06+-2.11914565319366e-08i,-4.00764688715225e-06+-1.94639236846568e-08i,0.000104767110353767+-1.31391995986546e-06i,1.80633185958803e-05+-5.52286220052011e-07i,0.000107504146064231+-1.64348264748998e-06i,2.38229180053126e-05+-9.68770317558894e-07i,-3.55219223248547e-05+-1.08112096827953e-06i,0.000130730774699432+-3.61985636720057e-06i,6.74190282252984e-05+-3.0157044207231e-06i,3.61315358638258e-05+-2.55810824906687e-06i,3.15895538741693e-05+-4.3759072535116e-06i,-2.25356986142526e-07+-2.35168049553692e-06i,7.79364393190133e-06+-3.45967949252231e-06i,4.39074101918532e-05+-8.75206582296699e-06i,-4.04098300429234e-05+-5.99369915299426e-06i,-4.16741081868119e-05+-1.8811059595789e-05i,0.000203118253607647+2.3534778385045e-05i,3.46578755047385e-05+-1.22736918296041e-05i,4.40631321428573e-05+-1.3738611885324e-05i,-1.399422910469e-05+-1.11167397003918e-05i,-6.93587847458653e-05+-1.89680286903471e-05i,2.39472122852959e-05+-2.18437947645424e-05i,0.000300517986888145+7.54609470848789e-05i,0.000139216937139288+1.27496448162815e-05i,-0.00580994528518777+-0.000631143965269232i,-0.000120536180947935+-4.50813599811362e-06i,-7.94969879872933e-05+8.15943444579031e-06i,-6.61675472384853e-05+2.34441690577392e-06i,6.13245830833654e-06+-2.51056596233936e-05i,-2.95914108387918e-05+3.85693040964671e-05i,-6.90456562508212e-05+-1.88377445880791e-05i,-4.72698564650892e-05+-1.95036419721773e-05i,-1.51362393712044e-05+-3.8140296335864e-05i,-0.00030161412032639+-1.29770890658889e-05i,0.000104311271882309+2.00342005558664e-05i,4.91078960315772e-06+-1.28101785857987e-05i,1.59129885375457e-05+-1.3958612576804e-05i,1.64226255377265e-05+-1.44744739296181e-05i,1.4559462138803e-05+-1.58057537187996e-05i,0.000259861633884246+-3.64855907066603e-05i,-0.00060720837457291+2.97345540240283e-05i,-0.000144587470209309+1.08308294044459e-06i,-6.60244814440364e-05+-2.58371366385058e-06i,-9.15167267317571e-05+-5.29455336263058e-06i
63.1531411439704,20.3326887890816,31.2,4.63365605047786e-06+-4.13602977802029e-10i,7.83646705373995e-06+2.1521991910943e-09i,-1.09323060533383e-05+-2.03557635061992e-08i,-4.05612489150204e-06+-1.87983959690437e-08i,9.46475600465166e-05+-1.2886147242589e-06i,1.65578713099219e-05+-5.33881541207486e-07i,9.73029948412581e-05+-1.60050723079628e-06i,2.19204236370435e-05+-9.36249613462073e-07i,-3.1371437708219e-05+-1.04459287688169e-06i,0.00011741560529025+-3.53642501242939e-06i,6.05253911926145e-05+-2.9212838935803e-06i,3.2176010679692e-05+-2.47286624556473e-06i,2.91016651763136e-05+-4.21717582332667e-06i,2.99014233993697e-06+-2.25337526574519e-06i,1.01217159409081e-05+-3.32807203968181e-06i,5.55908853686501e-05+-8.42267904795326e-06i,-6.4769467498136e-05+-5.82661456696753e-06i,-3.70337909046004e-05+-1.81418588949121e-05i,0.000177573306341798+2.2361206526082e-05i,2.9792881078553e-05+-1.17742573501035e-05i,3.86335897995644e-05+-1.31762254275988e-05i,-1.13808402801398e-05+-1.06561765243033e-05i,-5.83413461499332e-05+-1.8285136974245e-05i,2.63970098617986e-05+-2.09701824930224e-05i,0.000156725472061434+6.937208163617e-05i,8.48741078323143e-05+1.25525187956541e-05i,-0.00468412543654088+-0.000417528583428652i,-9.74982361884905e-05+-3.92641561457649e-06i,-5.10186370406099e-05+8.27268724471997e-06i,-5.68933837329152e-05+2.26323459455355e-06i,1.91353478747851e-06+-2.39336421602847e-05i,-2.28590419981977e-05+3.75440284754601e-05i,-5.85001096766319e-05+-1.77543269887106e-05i,-4.07004738479883e-05+-1.8441744071768e-05i,-1.54297848056456e-05+-3.60418622934736e-05i,-0.000204797330910837+-1.30730547079827e-05i,8.55345695448989e-05+1.91199796841855e-05i,3.78691228026642e-06+-1.21069642314706e-05i,9.54703263509276e-06+-1.29709478604885e-05i,1.03954418768011e-05+-1.34583488215846e-05i,9.54892641057884e-06+-1.47947628560098e-05i,0.000222101084164081+-3.45418363455308e-05i,-0.000534155214115911+3.07180091904007e-05i,-0.000133794917299745+1.89629324899967e-06i,-7.72174245073214e-05+-1.5156997944738e-06i,-7.35225305751059e-05+-4.73497819786585e-06i
63.1531411439704,33.8658777729677,31.2,4.23863515078326e-06+-3.91264546624521e-10i,3.71133495830135e-06+2.85004254991934e-09i,-1.2622886636131e-05+-1.89474776120655e-08i,-4.03698405388704e-06+-1.75666769514621e-08i,7.64516690869435e-05+-1.23465076177396e-06i,1.37452528186348e-05+-4.97853653415806e-07i,7.93005172699928e-05+-1.51314876296448e-06i,1.84025471939119e-05+-8.72217375358175e-07i,-2.39288127638531e-05+-9.68618925932093e-07i,9.28297171512765e-05+-3.36339546598679e-06i,4.83024171606942e-05+-2.73212830835397e-06i,2.44210856358719e-05+-2.30345624863968e-06i,2.42086005046906e-05+-3.901732399842e-06i,6.81629420533208e-06+-2.06236752702053e-06i,1.23093479058836e-05+-3.06526598880444e-06i,6.64930593805493e-05+-7.73731291048836e-06i,-9.03674268978632e-05+-5.48403398685868e-06i,-2.99853803277166e-05+-1.67354804658062e-05i,0.000134887446956859+2.00864067029575e-05i,2.1479012403172e-05+-1.07557595951011e-05i,2.88879957342415e-05+-1.20281957534059e-05i,-6.9728895038798e-06+-9.70546939014737e-06i,-4.20653879531213e-05+-1.67479037888594e-05i,2.64344649916902e-05+-1.91058035290616e-05i,-1.74795106435376e-05+5.94855241969949e-05i,1.39067072169874e-05+1.17652117246413e-05i,-0.00307646726859405+-0.000125228835822418i,-6.29864236460201e-05+-2.84949598043425e-06i,-3.08413560465616e-05+7.64819143069814e-06i,-4.54522377718793e-05+2.04050343244344e-06i,-5.42772340538442e-06+-2.13902826346062e-05i,-1.00719231349457e-05+3.48318678701824e-05i,-3.98784888536681e-05+-1.54739179714377e-05i,-2.9357604949757e-05+-1.61578776113453e-05i,-2.29008844931695e-05+-3.15578270815278e-05i,-7.77787366420039e-05+-1.22203569293188e-05i,5.46160473507509e-05+1.70388406370022e-05i,1.75780002570234e-06+-1.04644065809487e-05i,1.32289330359148e-06+-1.09620180815948e-05i,2.11734809289123e-06+-1.13688873035181e-05i,7.88632691676349e-07+-1.2567246865486e-05i,0.000147497152991403+-3.0124097092119e-05i,-0.000378216886045+3.2146028818188e-05i,-0.000102132150839567+3.41927603087568e-06i,-7.38398619352621e-05+2.53642825130438e-07i,-4.86469178957357e-05+-3.26548400735736e-06i
