x,y,z,f_67_47,f_108_08,f_192_72,f_200_98,f_253_22,f_314_66,f_328_13,f_376_86,f_481_89,f_499_95,f_510_28,f_558_27,f_598_74,f_660_56,f_679_79,f_749_49,f_782_02,f_817_57,f_855_5,f_927_98,f_929_56,f_1004_4,f_1006,f_1094,f_1129_9,f_1208_2,f_1232_8,f_1248_5,f_1257_2,f_1353,f_1374_6,f_1397_2,f_1482,f_1536_2,f_1539_9,f_1569_8,f_1655_4,f_1666_1,f_1725_6,f_1737_4,f_1763,f_1854_2,f_1867_6,f_1923_1,f_1976_1
59.3758768158251,-78.4840832283367,31.2,1.54704048242168e-06+-3.32103700469393e-10i,4.21991289744497e-07+-7.46889959201463e-10i,3.29888375721083e-06+9.86208150845525e-10i,-9.70651292373857e-06+-1.64043126743121e-08i,2.38695680320104e-05+-5.76241458600665e-07i,-8.58968337140706e-07+-1.14993923782244e-07i,1.90006551531538e-05+-6.74096354150995e-07i,4.6572376945108e-06+-4.13764533235446e-07i,1.89136360101468e-05+-6.97945893327846e-07i,5.97013753900134e-06+-1.87806874463186e-06i,7.41777383057995e-06+-1.36496220204196e-06i,3.54259956984909e-08+-1.19384108449789e-06i,5.66111491679108e-06+-1.85356359893547e-06i,9.2965927967787e-06+-4.02189211096636e-06i,3.42194659094267e-06+-1.13801876941886e-06i,9.75429092543443e-06+-3.68376865467529e-06i,-2.90002817014332e-05+-5.59257470976562e-06i,8.24484471979374e-06+1.07066970101028e-05i,3.40077279310896e-06+-2.88220901161255e-06i,3.15593211691858e-06+-4.75983713780018e-06i,3.14582351690791e-06+-4.8182320019535e-06i,-2.78637563284167e-05+-1.66300376586467e-05i,0.000375942560192951+0.000471741347303277i,4.53593173721613e-06+-7.61916302924222e-06i,4.9603949181822e-06+-9.06733520052678e-06i,-4.1966957593656e-05+4.35953158726365e-05i,-4.32181272894897e-06+2.32209597624444e-06i,8.90917251370762e-06+1.69982523203878e-06i,-5.24750837224728e-06+-2.95368585331894e-06i,-1.11639878678587e-05+-3.15530381003428e-06i,-9.22139161494739e-06+-1.67108459304536e-05i,-3.86015937275156e-06+-1.60707736252878e-06i,-6.6101069081135e-06+-7.79590913603107e-06i,1.48127055195563e-07+5.08499672296817e-07i,-5.4890964346281e-06+-6.73750226484029e-06i,1.24051195023893e-06+1.43667259694278e-06i,-5.01065796995225e-06+-3.89131133699634e-06i,-3.36398933782848e-06+-5.22382821651181e-06i,-1.03783599522564e-05+-4.99455937465328e-06i,-1.85415367162903e-05+-6.93643015052261e-06i,5.07905337971354e-06+-1.64640265276013e-06i,3.03128367542616e-07+-3.62137978148808e-06i,1.87975682081844e-06+-4.25855594703088e-06i,-4.97925680468892e-05+1.38128314403355e-05i,-1.79050579110097e-05+4.21342161140929e-06i
59.3758768158251,-64.2142065202632,31.2,2.1652749235972e-06+-3.3250740798481e-10i,1.08525221356039e-06+7.39131879214771e-10i,4.540320611872e-06+1.54550694462675e-10i,-1.41800192873556e-05+-1.37650307243539e-08i,3.58205951949411e-05+-6.52147485970688e-07i,-2.03195374890684e-06+-1.35194288742081e-07i,2.97809789746916e-05+-7.63942157669145e-07i,6.78091259271034e-06+-4.78389289072286e-07i,2.95516236624088e-05+-7.70091163138395e-07i,9.56354072701666e-06+-2.23322114609792e-06i,1.13231710059012e-05+-1.61399312785327e-06i,8.75318227471785e-07+-1.31147960395634e-06i,8.53780791816902e-06+-2.17388057645312e-06i,1.42023844190423e-05+-4.82559564753952e-06i,4.97333834350027e-06+-1.29649008746543e-06i,1.55655277435137e-05+-4.41046330464261e-06i,-5.37707847109128e-05+-6.61347120826519e-06i,1.88409623719597e-05+1.32445484305447e-05i,5.47157948981704e-06+-3.44816187566733e-06i,5.00228361200983e-06+-5.80621701308729e-06i,5.00715232270929e-06+-5.87923092137029e-06i,-4.92855723717657e-05+-2.06801088895706e-05i,0.000721740510540645+0.000757192899068062i,9.02625002868113e-06+-9.55952154246169e-06i,1.03611718946298e-05+-1.14356667301093e-05i,-8.61079339505033e-05+5.35968594639906e-05i,-8.80626648645489e-06+2.65931610621419e-06i,8.68375836778303e-06+2.58211498957104e-06i,-6.73181581691419e-06+-4.27572156311617e-06i,-2.30082209515097e-05+-3.13643697926103e-06i,-1.42488242905756e-05+-2.05457318735078e-05i,-6.26409332437572e-06+-2.48666650573654e-06i,-8.91147718602151e-06+-1.10699186086657e-05i,-4.34990179489198e-06+-1.77981995182364e-06i,-6.44716496696379e-06+-9.96847089740377e-06i,3.68361057441478e-06+2.71060314974614e-06i,-4.89123832773073e-06+-6.16391626891147e-06i,-2.67247904906626e-06+-7.52791169798237e-06i,-1.17196248066435e-05+-8.37935802389334e-06i,-2.28956376021188e-05+-1.1436622112555e-05i,1.33938990392687e-05+-3.24529179008722e-06i,4.04892977832296e-06+-6.39806644743746e-06i,7.04055638664696e-06+-7.26469453828268e-06i,-8.54259772752602e-05+1.38467376877818e-05i,-2.60085683954553e-05+1.76058354074745e-06i
59.3758768158251,-49.9443298121896,31.2,2.91493534096079e-06+-3.48500982550411e-10i,2.54691824249943e-06+1.65538468849148e-09i,5.03274863142871e-06+-7.73267216978387e-10i,-1.79917739871954e-05+-1.25509324653266e-08i,5.48467871411946e-05+-7.39729688354383e-07i,-3.78288548255289e-06+-1.60925305898851e-07i,4.591354547981e-05+-8.74751726484492e-07i,9.84573099045507e-06+-5.60149566090076e-07i,4.35568854115887e-05+-8.5631348148977e-07i,1.69208803248581e-05+-2.6662860707999e-06i,1.72110671450187e-05+-1.9237271162963e-06i,8.34737842451902e-06+-1.45250799400346e-06i,1.36220675576237e-05+-2.57769248906183e-06i,2.22365704236935e-05+-5.83267278313997e-06i,6.8635352769557e-06+-1.52055396605145e-06i,2.32123498677164e-05+-5.34538255948269e-06i,-8.49832771537089e-05+-7.81343902726156e-06i,3.94383013900307e-05+1.66006094386473e-05i,9.59486775893014e-06+-4.15441768778894e-06i,8.30593444468718e-06+-7.11945507738518e-06i,8.32533551320361e-06+-7.21174164429583e-06i,-8.49936211785924e-05+-2.57172525325958e-05i,0.00131620883433765+0.00122089841778442i,1.65259299816363e-05+-1.20010564896233e-05i,1.92624769953166e-05+-1.44165757850856e-05i,-0.000151277596670972+6.59374587522857e-05i,-1.45066090591996e-05+3.13715740828317e-06i,1.33899974070335e-05+3.93965748506248e-06i,-9.16251205173179e-06+-6.0618278033859e-06i,-3.8493405231186e-05+-3.2787550483527e-06i,-1.89557279262965e-05+-2.5538245739545e-05i,-8.46873465363368e-06+-3.61428933233928e-06i,-9.41502978515659e-06+-1.51937859629881e-05i,-1.4508133896607e-05+-5.24596160660409e-06i,-1.05682508411021e-05+-1.38023721510957e-05i,-4.4556525548993e-08+3.97100793116804e-06i,-4.58469180889344e-06+-9.16099405264015e-06i,-2.14010585192146e-06+-1.0546297560954e-05i,-1.32235643777253e-05+-1.28706400005335e-05i,-2.89344489252512e-05+-1.73870636737653e-05i,2.9471173277441e-05+-5.28284674755618e-06i,1.31400096101275e-05+-9.91397686273754e-06i,1.92445953354553e-05+-1.10095520783447e-05i,-0.000152497053895304+1.17216911257196e-05i,-3.68904772223174e-05+-2.01435966334762e-06i
59.3758768158251,-35.6744531041161,31.2,3.6039476389872e-06+-3.77457141594595e-10i,4.88805884771892e-06+1.92075430857743e-09i,4.20375725229068e-06+-1.68426168778756e-09i,-1.94770935348024e-05+-1.28588275837998e-08i,7.80562777417031e-05+-8.16277028179797e-07i,-5.99762962044157e-06+-1.8618145849915e-07i,6.5062821368389e-05+-9.78685630029839e-07i,1.32739192736024e-05+-6.39417690224654e-07i,5.75913947271383e-05+-9.37144306901963e-07i,2.82851758043801e-05+-3.06340638687825e-06i,2.43779632511866e-05+-2.2174087462819e-06i,2.28462811744508e-05+-1.58608359539382e-06i,2.01940651085061e-05+-2.96713067849257e-06i,3.25229841825917e-05+-6.81291786977788e-06i,7.66917420141353e-06+-1.74408743965804e-06i,2.93769733713918e-05+-6.23880997470635e-06i,-0.000107054353745549+-8.92645316709612e-06i,7.13048149473738e-05+1.99707332678106e-05i,1.607867523258e-05+-4.82268066308564e-06i,1.28700987806945e-05+-8.35675558484761e-06i,1.28912646435852e-05+-8.46736395349616e-06i,-0.000135981415322447+-2.99192641068643e-05i,0.00217858525062877+0.00184750326446664i,2.57523031734177e-05+-1.42948317677425e-05i,2.96747718020377e-05+-1.72095886021571e-05i,-0.000199583754410194+7.78257800763226e-05i,-1.38039740676478e-05+3.61644451642691e-06i,4.24553978396697e-05+4.49925860004023e-06i,-1.23624037030192e-05+-7.91917616371132e-06i,-5.44003372468059e-05+-3.43903059911326e-06i,-1.81172988787905e-05+-3.0264606826507e-05i,-9.37460407766615e-06+-4.67127441236629e-06i,-5.36826992514662e-06+-1.90422551414335e-05i,-2.74974937105636e-05+-9.89538562459272e-06i,-1.97299029288409e-05+-1.72496325937563e-05i,-1.5095827182047e-05+5.04977724419806e-06i,-4.32263462668889e-06+-1.19864849063346e-05i,-3.23793360495289e-06+-1.33207395564018e-05i,-1.63797786607396e-05+-1.70651654228016e-05i,-3.97854479284333e-05+-2.27917686625761e-05i,5.20546618936128e-05+-7.2336101471951e-06i,3.16836452308011e-05+-1.32255920481204e-05i,4.32507454792749e-05+-1.45176670055365e-05i,-0.000261204670502104+8.01737972550785e-06i,-4.85890548985666e-05+-6.05167631003821e-06i
59.3758768158251,-21.4045763960426,31.2,4.11157977150809e-06+-4.16597321170555e-10i,7.68024425923204e-06+1.59782307388836e-09i,2.42527611863527e-06+-2.45465305742022e-09i,-1.88282767879381e-05+-1.42800530007688e-08i,0.000100549897147755+-8.70024288504129e-07i,-8.38999931455395e-06+-2.06617749692099e-07i,8.36448110788216e-05+-1.05819646000265e-06i,1.63560997263793e-05+-7.02807392405362e-07i,6.82989522363478e-05+-9.99899974564596e-07i,4.20218122786397e-05+-3.35637560186741e-06i,3.16604464878854e-05+-2.44639693787091e-06i,3.99847825073075e-05+-1.69084587021752e-06i,2.66275045133457e-05+-3.27927246835137e-06i,4.2893484950721e-05+-7.60918572515202e-06i,6.40008207200877e-06+-1.93704086553181e-06i,3.10543777064326e-05+-6.95265377658116e-06i,-0.000106587368144681+-9.80399737448724e-06i,0.000110964064346648+2.28345763028884e-05i,2.42185433013929e-05+-5.36460449288047e-06i,1.78879584751555e-05+-9.351926641163e-06i,1.78900212463991e-05+-9.47727680706249e-06i,-0.000199420438313156+-3.25240605512639e-05i,0.00324339128661635+0.00258306286804357i,3.43331738035594e-05+-1.61383692465855e-05i,3.83441524264418e-05+-1.94400730358551e-05i,-0.000191571423378206+8.85135217804376e-05i,-2.5356151374933e-07+4.00319164629952e-06i,0.000109942055622014+3.53852852869734e-06i,-1.63458931935164e-05+-9.72409394810358e-06i,-6.53416868664052e-05+-3.62761624586132e-06i,-7.83484251627151e-06+-3.42728720664676e-05i,-8.43015702312873e-06+-5.5593493300941e-06i,2.5891895040753e-06+-2.21937620252223e-05i,-3.88040286905556e-05+-1.54634557395575e-05i,-3.16708650136036e-05+-1.99220543149259e-05i,-3.83606893239477e-05+5.77374471772227e-06i,-4.74680521676306e-06+-1.43578660804072e-05i,-5.74939097094935e-06+-1.55262129524096e-05i,-2.4959147361995e-05+-2.04456670334291e-05i,-6.33290083935572e-05+-2.68065684212049e-05i,7.58847889278198e-05+-8.89094020250171e-06i,5.9700657502872e-05+-1.601211510667e-05i,7.81603170471839e-05+-1.74365101068603e-05i,-0.000403331795162082+3.2733676453278e-06i,-6.08454299165081e-05+-9.78028854308823e-06i
59.3758768158251,-7.13469968796906,31.2,4.36028586202614e-06+-4.35403780725262e-10i,9.75948549315063e-06+1.24444811768742e-09i,8.74505132591196e-07+-2.88419300169469e-09i,-1.72769494481477e-05+-1.5430491426983e-08i,0.000113991682656707+-8.96648446513943e-07i,-1.00257494033758e-05+-2.17665737649397e-07i,9.50645602226571e-05+-1.09944545621601e-06i,1.81251794532335e-05+-7.36895354228473e-07i,7.33533660703038e-05+-1.03394734077203e-06i,5.21735720926014e-05+-3.49884380012447e-06i,3.66084658310941e-05+-2.56662975499132e-06i,5.15414967727126e-05+-1.74727350168611e-06i,3.0723711107862e-05+-3.4488590395982e-06i,5.07527000172589e-05+-8.06298162471815e-06i,3.28669200275424e-06+-2.04898641562993e-06i,2.92204770279147e-05+-7.33774042973181e-06i,-9.03385332004001e-05+-1.02847959151761e-05i,0.000137197080371365+2.44398160693505e-05i,2.9968563881946e-05+-5.66087634259571e-06i,2.12200959809935e-05+-9.89595212757981e-06i,2.12029715145875e-05+-1.00293371451418e-05i,-0.000246839549066374+-3.35203561197659e-05i,0.00403173869043488+0.00311408093065362i,3.94298207824932e-05+-1.71510262555406e-05i,4.28192069139467e-05+-2.0654495219097e-05i,-0.000151820057426136+9.54576770099887e-05i,1.66342080844623e-05+4.24862111134903e-06i,0.000182646808676115+1.84793729747112e-06i,-2.05097687922569e-05+-1.09013677179434e-05i,-7.22821928594251e-05+-3.77988266409296e-06i,5.39013969477001e-06+-3.66650222898831e-05i,-8.31098046839525e-06+-6.05931069412376e-06i,9.40088096753692e-06+-2.39811515094217e-05i,-4.91867451137293e-05+-1.97764677736757e-05i,-3.64034795155693e-05+-2.10618683894634e-05i,-5.93440428456846e-05+6.15029917005514e-06i,-6.22490619616315e-06+-1.56847458544095e-05i,-7.26024380915949e-06+-1.64954668537425e-05i,-3.52039069408157e-05+-2.22723517613647e-05i,-8.98392380816541e-05+-2.86540252569309e-05i,8.95874302884648e-05+-9.82659891708061e-06i,8.27141607422036e-05+-1.75572215601792e-05i,0.000105697311726001+-1.89925133584377e-05i,-0.000515123196627865+-1.79258656934179e-07i,-6.90927579548692e-05+-1.21055203159743e-05i
59.3758768158251,7.13517702010446,31.2,4.35272959463838e-06+-4.31983683204874e-10i,9.70712049516649e-06+1.28199534943606e-09i,8.63109943024357e-07+-2.85906345282274e-09i,-1.72629408267969e-05+-1.53799545604609e-08i,0.000113862015550256+-8.9584487514716e-07i,-1.00482552007978e-05+-2.17313095806269e-07i,9.48740601336561e-05+-1.09859105097542e-06i,1.8091454274686e-05+-7.36087927470909e-07i,7.31772075719615e-05+-1.03348369592616e-06i,5.16521541464924e-05+-3.49588739707854e-06i,3.66526459773055e-05+-2.5652400648059e-06i,5.12895645631192e-05+-1.74612593205559e-06i,3.07353137986324e-05+-3.44627457098642e-06i,5.04611131850585e-05+-8.05677862099106e-06i,3.56307241710267e-06+-2.04579850739689e-06i,2.92592346068667e-05+-7.33473476880352e-06i,-9.00338039355234e-05+-1.02820455951704e-05i,0.000136994699888562+2.44273468485999e-05i,2.9769063070967e-05+-5.6567325770645e-06i,2.11560597290245e-05+-9.89226778391945e-06i,2.11461790936032e-05+-1.00256240807612e-05i,-0.000245096982772638+-3.35744672363994e-05i,0.00400333294658308+0.00309630426419448i,3.92847667640521e-05+-1.71487736270271e-05i,4.25428506300437e-05+-2.0640097445241e-05i,-0.000147970450030745+9.56655968080362e-05i,1.64713834130672e-05+4.23758626222171e-06i,0.000182191239292845+1.91090046789929e-06i,-2.00977849824459e-05+-1.08297060457926e-05i,-7.164533559237e-05+-3.80361542001416e-06i,4.26344708954929e-06+-3.66692171086895e-05i,-7.60320607489807e-06+-6.07108114706781e-06i,8.99639742831077e-06+-2.40037237370424e-05i,-5.7124117522975e-05+-2.19266336344611e-05i,-3.49775821161881e-05+-2.03894215033265e-05i,-5.85945321887459e-05+6.16154900400703e-06i,-6.24680092620925e-06+-1.57114227999814e-05i,-5.40206573548963e-06+-1.60324263825552e-05i,-3.53633459368414e-05+-2.23017713941558e-05i,-9.21918270506256e-05+-2.84137435603412e-05i,8.89367733313801e-05+-9.89927459640124e-06i,8.17147952710441e-05+-1.75213828950602e-05i,0.000103469055727583+-1.88483091091298e-05i,-0.000509380593054453+-1.26577895148725e-07i,-6.84325545980234e-05+-1.2133778729112e-05i
59.3758768158251,21.405053728178,31.2,4.11157020821682e-06+-4.16412478178362e-10i,7.69045878777675e-06+1.59796340105595e-09i,2.42571588254045e-06+-2.42472446606948e-09i,-1.88571366484274e-05+-1.42770660500575e-08i,0.000100459164195494+-8.70357288427541e-07i,-8.59530002576464e-06+-2.06341332601052e-07i,8.37474239458512e-05+-1.05844470955044e-06i,1.63458185048437e-05+-7.02586504720775e-07i,6.82778338116059e-05+-9.99600872636304e-07i,4.15297667078005e-05+-3.35384014267365e-06i,3.21903594174898e-05+-2.44862845266615e-06i,3.95170844880349e-05+-1.68955743430869e-06i,2.69343138217948e-05+-3.27871439627615e-06i,4.34468097938376e-05+-7.61494305067583e-06i,6.20250644380012e-06+-1.93666940529778e-06i,3.11225261147688e-05+-6.95333469842152e-06i,-0.000105964697064868+-9.80171865892562e-06i,0.000110580994085539+2.28125420336133e-05i,2.38094983131019e-05+-5.35590532367001e-06i,1.77574451822508e-05+-9.34132066527534e-06i,1.77802535856686e-05+-9.46656434244142e-06i,-0.000200875697421524+-3.24116685327172e-05i,0.00326534238853233+0.00259581949180204i,3.44538186034276e-05+-1.61126114509186e-05i,3.8393172268043e-05+-1.93709819249217e-05i,-0.000188984464058751+8.85572770971999e-05i,-1.25151950062399e-06+3.94853594045023e-06i,0.000114105265174874+3.41144284255685e-06i,-1.71231772474324e-05+-9.59733378710439e-06i,-6.52371410274462e-05+-3.66111440208855e-06i,-8.67798843910536e-06+-3.41760294455675e-05i,-7.79401842986825e-06+-5.56925703307777e-06i,2.01500126856228e-06+-2.21440705644101e-05i,-4.81554762823519e-05+-2.24812593363733e-05i,-2.9274109463385e-05+-1.80275679487495e-05i,-3.76751940979839e-05+5.77647102509765e-06i,-4.78094913254109e-06+-1.43288503844722e-05i,-3.94739467369715e-06+-1.41836860319303e-05i,-2.52373959892657e-05+-2.03188710911402e-05i,-6.75433659336661e-05+-2.58782903168161e-05i,7.56116418468687e-05+-9.05598994631786e-06i,5.8909011555513e-05+-1.57795411322586e-05i,7.55311681398612e-05+-1.69407441657647e-05i,-0.00040202643598782+3.20801546480632e-06i,-6.11336996399124e-05+-9.70687180876703e-06i
59.3758768158251,35.6749304362515,31.2,3.60805219190779e-06+-3.82866382642762e-10i,4.88263133719873e-06+1.89042251291409e-09i,4.28690508941008e-06+-1.6562114740092e-09i,-1.96821176835125e-05+-1.28621365216348e-08i,7.7770125942909e-05+-8.17349271547964e-07i,-6.28586472974533e-06+-1.85839508431993e-07i,6.51927009135815e-05+-9.79735081183064e-07i,1.32645366965632e-05+-6.39513739133563e-07i,5.76835762692824e-05+-9.36956816471312e-07i,2.77278805132225e-05+-3.06181167219662e-06i,2.5013326581539e-05+-2.22418364641933e-06i,2.19510604938763e-05+-1.58521050116775e-06i,2.05321025526523e-05+-2.96956006192471e-06i,3.32805039777678e-05+-6.82884587950426e-06i,7.37800258268196e-06+-1.74823032689055e-06i,2.95321681921203e-05+-6.2509196511358e-06i,-0.000107363298262977+-8.93742426728942e-06i,7.07504963759166e-05+1.99684130913986e-05i,1.5606100772572e-05+-4.81825949556805e-06i,1.26819842660803e-05+-8.36095644978409e-06i,1.27279252529415e-05+-8.4716799055864e-06i,-0.000138699269428769+-2.9813227640419e-05i,0.00221912864875158+0.00187247175166915i,2.58351802522964e-05+-1.42978132857826e-05i,2.98611215898184e-05+-1.71595191034454e-05i,-0.000199357062406148+7.8000448517373e-05i,-1.57168150219428e-05+3.52867658259712e-06i,4.58475039394932e-05+4.39133597431078e-06i,-1.35565115047751e-05+-7.85629096623211e-06i,-5.46076942530483e-05+-3.48417214339264e-06i,-1.89835919330889e-05+-3.02341981384628e-05i,-8.95932872132969e-06+-4.71093711837243e-06i,-6.14129508975195e-06+-1.9057684430703e-05i,-2.55205061710234e-05+-2.16751237661457e-05i,-1.9851353950241e-05+-1.47031001278899e-05i,-1.3631575567667e-05+5.08492933940043e-06i,-4.1015944874247e-06+-1.20202657773587e-05i,-5.57700208389401e-06+-1.15102737296119e-05i,-1.63707640750676e-05+-1.69621199854513e-05i,-4.10037360188463e-05+-2.16413890994364e-05i,5.23764030540496e-05+-7.55046152513673e-06i,3.11507777129339e-05+-1.30007921820972e-05i,4.17955516129145e-05+-1.40130305112914e-05i,-0.000262302054328807+8.06970409030316e-06i,-4.97626206911541e-05+-5.94113725716813e-06i
59.3758768158251,49.9448071443251,31.2,2.9205216458185e-06+-3.56231099051538e-10i,2.57529044465637e-06+1.58818675897222e-09i,5.08402493272142e-06+-7.36339793312622e-10i,-1.81557156343397e-05+-1.26277380062092e-08i,5.47655579048628e-05+-7.40632558238025e-07i,-4.09788139692506e-06+-1.60415930657571e-07i,4.62276707646668e-05+-8.75879131376176e-07i,9.86757797957538e-06+-5.60085098163622e-07i,4.38093715339973e-05+-8.56028177591292e-07i,1.6595202907922e-05+-2.66067817246885e-06i,1.78070445123361e-05+-1.93250994916707e-06i,7.72900151593994e-06+-1.45125646857109e-06i,1.39698812532605e-05+-2.57888818696841e-06i,2.30692277417866e-05+-5.84903269934352e-06i,6.5503483686724e-06+-1.52091921000489e-06i,2.33519122645189e-05+-5.35157195352267e-06i,-8.582288194189e-05+-7.81845937076713e-06i,3.92954770843768e-05+1.65827463523338e-05i,9.27734139077996e-06+-4.13634422976007e-06i,8.15624466348966e-06+-7.10600537912353e-06i,8.19520729622579e-06+-7.19803393416977e-06i,-8.80861037273808e-05+-2.5495181496108e-05i,0.00136435406342265+0.00124898630377521i,1.65946203063314e-05+-1.19667531615898e-05i,1.95299917654379e-05+-1.43090411943548e-05i,-0.0001521192396892+6.59880823501566e-05i,-1.64243481273328e-05+3.04350229713807e-06i,1.56703777144062e-05+3.82473951932245e-06i,-1.02659873586482e-05+-6.00592411779261e-06i,-3.93869719878036e-05+-3.30496455226117e-06i,-1.97136813989065e-05+-2.53806615050551e-05i,-8.41081372325525e-06+-3.62183443367404e-06i,-1.00309416302157e-05+-1.51157772850738e-05i,-1.12767486799981e-05+-1.87904047107871e-05i,-1.14674823909152e-05+-1.08206342736306e-05i,1.06996227632594e-06+4.07563105990439e-06i,-4.21841590704934e-06+-9.09085033695467e-06i,-7.33254091767847e-06+-8.28398188472072e-06i,-1.29800031080367e-05+-1.25904525209822e-05i,-2.72977346866049e-05+-1.59155687960308e-05i,3.02794421913202e-05+-5.58159588163551e-06i,1.32177587255813e-05+-9.55979432613149e-06i,1.93326819325926e-05+-1.04079570524419e-05i,-0.000155458462059122+1.21190216021243e-05i,-3.78587976007887e-05+-1.72555708015919e-06i
59.3758768158251,64.2146838523986,31.2,2.16336947168973e-06+-3.33493762105446e-10i,1.08974230602081e-06+7.33946636813897e-10i,4.52975005003333e-06+2.24165678616456e-10i,-1.41832937151847e-05+-1.37985006570227e-08i,3.57471567494014e-05+-6.52388413134129e-07i,-2.22792345244249e-06+-1.34308498782859e-07i,2.98596914699855e-05+-7.64831872732005e-07i,6.78661749689968e-06+-4.7788177395744e-07i,2.95176953629304e-05+-7.7022015903205e-07i,9.26295188595227e-06+-2.22468566409861e-06i,1.16471456500395e-05+-1.6256730006815e-06i,6.04494113255119e-07+-1.3103185109932e-06i,8.74462268482368e-06+-2.17723943836992e-06i,1.45917414112278e-05+-4.84870618186726e-06i,4.88637259553788e-06+-1.29820243598579e-06i,1.55066371091355e-05+-4.43080982594286e-06i,-5.32849273380889e-05+-6.63780160865906e-06i,1.85267903974878e-05+1.32743676153674e-05i,5.33449007959148e-06+-3.4378803279899e-06i,4.96612618506433e-06+-5.82147531539216e-06i,4.98026660062938e-06+-5.89461739830517e-06i,-4.96859355314832e-05+-2.07235144006845e-05i,0.000727476153864142+0.000761487466755523i,8.92952400584602e-06+-9.59429285360555e-06i,1.03554181175722e-05+-1.14061017252578e-05i,-8.35318168576129e-05+5.42343206043658e-05i,-9.6532903509116e-06+2.57635037983599e-06i,9.71970358458671e-06+2.6183339115893e-06i,-7.07332410160527e-06+-4.31697269553348e-06i,-2.31516210582972e-05+-3.22566833965277e-06i,-1.45123950994731e-05+-2.06395614190123e-05i,-6.0651296446304e-06+-2.54797491421562e-06i,-9.1220548359824e-06+-1.11632371264547e-05i,-8.02858110598681e-06+-1.4780550304665e-05i,-5.97499995528452e-06+-7.10600706169659e-06i,3.9625469327257e-06+2.79831603339051e-06i,-4.61308941847682e-06+-6.26206337930015e-06i,-7.58283725953851e-06+-5.2136400706666e-06i,-1.16287542087182e-05+-8.3442109121503e-06i,-2.08745796462315e-05+-1.028674700267e-05i,1.35193803996842e-05+-3.6278935386139e-06i,4.01340072702071e-06+-6.22419927310607e-06i,7.13570118505386e-06+-6.88485071108864e-06i,-8.59056806428824e-05+1.40909566699845e-05i,-2.63641565946962e-05+1.84478069722274e-06i
